docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,인천시강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주시,경기연천군,경기오산시,인천시옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시달성군,대구시북구,대구시서구,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시계양구,인천시남동구,인천시동구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청계룡시,충청공주시,충청괴산군,충청금산군,충청논산시,충청단양군,충청보령시,충청보은군,충청부여군,충청서산시,충청서천군,충청아산시,충청영동군,충청예산군,충청옥천군,충청음성군,충청제천시,충청증평군,충청진천군,충청천안시,충청청양군,충청청주시,충청충주시,충청태안군,충청홍성군
부산시부산진구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018205999534528267,,,,,,,,,0.005534568377876041,,,0.0020601208507830993,,0.0019503581232185275,,,,,,,0.004779672506018294,,,,,,,0.0019627014361646004,,,,,0.0029069241286068252,,0.002341722641047822,,,,,,,0.001527951412882662,,,0.03226504784970729,0.0018765652994343416,,,,,,,,,,,,,,,,,0.010709877701881866,0.009559616738502308,0.02239686315024324,0.0339732194419188,0.01689649141672741,0.7,0.013354496832633527,0.015927989651512722,0.009503571535356005,0.011897532614623637,0.01581468675937423,0.032245735395840046,0.011314158239968066,0.01391644079677767,0.009125731151863116,0.005131155531645465,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018535687649150698,0.0018158220616607877,0.0016793293268993288,0.002096449588595895,0.001761030719868533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시북구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023882038513468483,,,,,,,,,0.01186663507240447,,,0.0030135429647445075,,0.002862412211673758,,,,,,,0.0073136298493218805,,,,,,,0.0024996103495083244,,,,,0.004378706301861686,0.0019569520809286714,0.0035572383274695145,0.00210732434914869,,,,,,0.0021662053855042683,,,0.015163422908663519,0.0023877675794492736,,,,,,,,,,,,,,,,,0.06187562880230503,0.011004595154063547,0.010671651393648033,0.01310146343132649,0.013634655511968243,0.01694079080107988,0.7,0.023383498537348453,0.0111710934383388,0.01013861129671531,0.009254383310939014,0.01372648391514059,0.00845732421055935,0.010753740167059173,0.007175147528482476,0.005377912496138579,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023486400761698807,0.0022477216782186143,0.0021286035074990074,0.002706874361251766,0.0022395291497223084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시사상구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027265024756791454,,,,,,,,,0.009858763088691866,,,0.0031635222823324996,,0.0027488493033497475,,,,,,,0.005960233096442352,,,,,,,0.0024418007242451257,,,,,0.004781973336188259,,0.0036176299088467936,0.0020662275604148316,,,,,,0.00225464670921766,,,0.015142444297473422,0.002341323105225384,,,,,,,,,,,,,,,,,0.018413925227500696,0.009060098076003328,0.014261605283670487,0.01999842664493541,0.012068342318918384,0.021455655195246788,0.024830425125998663,0.7,0.02227367138253707,0.018217978835750655,0.011099883324125336,0.014547698539155515,0.012641461963139457,0.019408687831183533,0.007852364224439386,0.005288325953208388,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023094444997632,0.002239576264943943,0.0021070982226494674,0.0026149394968567772,0.0022064757018664728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시사하구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003683615723214188,,,,,,,,,0.009477798225161925,,,0.00387815118518123,,0.003062297731209097,,,,,,,0.005715670308752628,,,,,,,0.002684938613693822,,,,,0.006115063474958601,,0.004286030112096223,,,,0.002647945578621133,,,0.0027316807744202174,,,0.012039866312569715,0.0025848921440337074,,,,,,,,,,,,,,,,,0.012511435118233953,0.008004410625532553,0.014191728687697965,0.017869353940078183,0.010055549309886114,0.015555573271186878,0.014414139044239554,0.027065132923533502,0.7,0.03298951688897263,0.011210321229649043,0.012055225045453694,0.017440360621183905,0.0286779334774965,0.008171157564897329,0.005474901881942077,,,,,,,,,,,,,,,,,,,,,,,,,,0.00255479778985175,,,0.002850512396251913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002308658630766922,,,,,,,,,0.00534137365765392,,,0.002349168392333447,,0.0019637479515117948,,,,,,,0.0038460739710092246,,,,,,,0.001867763796643043,,,,,0.0034900375874448355,,0.002581760681985338,,,,,,,0.0017088164882969178,,,0.009730453535485677,0.0017971476313187666,,,,,,,,,,,,,,,,,0.007624070092053413,0.0058700859345443114,0.014604131182085773,0.018610856559636863,0.00776404272919604,0.013174348734953226,0.008850026565158655,0.01497585506064063,0.022317679384768203,0.7,0.010492558929840086,0.010071811125178754,0.0250286323266779,0.08530982329887975,0.00694922461514255,0.0041607386618015925,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017791117504349576,0.0017571664084486474,,0.001973961434648438,0.0017008728814603765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시수영구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021239470314750146,,,,,,,,,0.005101958609093113,,,0.0022724045070291327,,0.002195444853917685,,,,,,,0.005139058289297811,,,,,,,0.002465015728883423,,,,,0.003089933401751908,,0.0025357657445663714,,,,,,,,,,0.02055938786233433,0.0023588884806921622,,,,,,,,,,,,,,,,,0.008056356605671078,0.010336671038760969,0.04050985270482367,0.02206831194608283,0.015978541537764318,0.019655615947106065,0.009067078949407335,0.010241502160328342,0.008512261330294738,0.011777015027728502,0.7,0.0249597290304083,0.015587236408977136,0.013320899310934473,0.02286061884373935,0.007615169341879988,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023383908544798025,0.00233820987657056,0.0021178885310821865,0.002602063479533891,0.0022147825653855446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시연제구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014909439322532813,,,,,,,,,0.0043428085241851945,,,0.0016936000456657585,,0.0016748688170896025,,,,,,,0.004386455293225395,,,,,,,0.001789956988728648,,,,,0.0023237438683648974,,0.0019267893959552607,,,,,,,,,,0.08114286290387973,0.0017078251855375043,,,,,,,,,,,,,,,,,0.008039827602578887,0.010540092647836907,0.01784805680708353,0.017084148217546835,0.024708371251174612,0.027886466346553944,0.009357812850743424,0.009339737634429824,0.006369382778529724,0.007866046718857928,0.017367407824677078,0.7,0.008325846855230912,0.008904956010798938,0.010227163361650199,0.0052771293796615056,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016874553189177718,0.0016586812472024043,0.0015215436539243175,0.001912099373642372,0.0015979191640736437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시영도구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027936402168882725,,,,,,,,,0.005887490676359392,,,0.002777305930696915,,0.0024137639406701995,,,,,,,0.004814758343619749,,,,,,,0.0024595304640678225,,,,,0.003960257799931107,,0.0030360737618748937,,,,,,,,,,0.01285982231917925,0.002366466667412795,,,,,,,,,,,,,,,,,0.008398362892587323,0.007701285304329804,0.024993546228402407,0.024272553167909414,0.010308968437627752,0.016197514499194102,0.009544495079227184,0.01343515294530254,0.015253953455769879,0.03235869481301008,0.017954329356034155,0.013782669660558999,0.7,0.035907466989723476,0.011108084361655463,0.005900413665765626,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023467880759476855,0.0023419788761410675,,0.002585780420436732,0.002238851649675975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021224735134812963,,,,,,,,,0.005090663135654991,,,0.0021909325300486877,,0.0018678469856886015,,,,,,,0.003762982987254151,,,,,,,0.0017998919875139296,,,,,0.0032233221114566146,,0.002418876449264418,,,,,,,0.0016006039512613845,,,0.01031665175720802,0.0017304696283665785,,,,,,,,,,,,,,,,,0.007548102290826917,0.005922778342997491,0.016504117198957568,0.02241313113998856,0.008028288463719413,0.014531653794923816,0.008851976554819238,0.015045347561153697,0.018295131966112457,0.08044770465730418,0.01119165588611349,0.010752202741472596,0.026190603585463733,0.7,0.007085695385965486,0.00412239940810658,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017129215476599823,0.0016918643201375891,,0.0019037443056437106,0.0016359658114348165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시해운대구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027324271976990203,,,,,,,,,0.006164122751200605,,,0.002935492150792795,,0.00298849387755999,,,,,,,0.007175139089256849,,,,,,,0.003728391233466711,,,,,0.003850918594027712,,0.0032724267432080547,,,,,,,,,,0.01872860401015732,0.0035608411276036034,,,,,,,,,,,,,,,,,0.009143364135229723,0.014517458685893611,0.020525347053832237,0.015903707643242705,0.018540216595601428,0.015927796803407487,0.009872172185423989,0.01017437301720934,0.008713094992279838,0.010953480374359158,0.03210332058230393,0.02064058631640345,0.013542569623222766,0.01184359773735017,0.7,0.01490846629864738,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035371995463634436,0.0035854852776069325,0.003184979847876914,0.003913438156260772,0.0033324883525121273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부산시기장군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077711724350388815,,,0.00391965332514205,,0.0045426690692584905,,,,,,,0.012171763867005076,,,,,,,0.007195213491707453,,,,,0.004856100558354623,,0.004424784794842803,,,,,,,,,,0.015384288598982712,0.0067861388127070646,,,,,,,,,,,,,,,,,0.010585330049179578,0.020110323879307234,0.013382192754686698,0.012223749761184866,0.017617119407467734,0.013096225968551034,0.010820281578490088,0.01002001520207481,0.008537056364556768,0.009590233208428176,0.015638117896420396,0.015574263676634696,0.010519311420908535,0.010076139743933945,0.02180097478262189,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.006745018866783598,0.006901571766793826,0.005903208178771914,0.007567566633615831,0.006239513906549302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울강남구,,,,,,,,,,,,,,,,,,,0.0013057359961765368,0.001262138640160508,0.002440128996027132,0.006288414106606475,0.004193385178551933,0.0032593757596686103,0.006237095160576057,0.0035080198801394837,0.002244160175683959,0.003519091344085076,0.0016294509302130667,0.002796404791401098,0.00612584028373644,0.00292074799173677,0.002649080941988906,0.0023369910843265194,,0.004302271836218096,0.002350883318997119,0.001797908278263779,0.0012170177274247033,,0.0017092432245065072,0.0018882699528750355,0.0020412710180238943,0.003427844998293305,0.002849797908089482,0.001599562151319938,0.001955420913095533,0.0011934191603811509,0.0015883655868648239,0.004678879143883961,0.001743559407770876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.010180350116801691,0.005095150291629919,0.003924270289740209,0.007369507614659243,0.018048676067034117,0.004890227939329022,0.004748119537522862,0.00459454447909052,0.0041634145824962915,0.010980445805452462,0.00734027168485443,0.005269754409677617,0.005868351985084592,0.017612194291166183,0.0134588592100162,0.008346247698635286,0.01357526821584297,0.004390086585833613,0.005235915847167531,0.009189969259487629,0.004964788860832955,0.00812080752131339,0.010322320239172489,0.006548823663624523,,,,,,0.0025355407414716794,0.0024128196114581646,0.0019382066883266032,0.0024222201209712618,0.002114121307132281,0.0020146361040322075,0.0018421730865839574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034221402564714115,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울강동구,,,,,,,,,,,,,,,,,,,0.0016359062674600742,,0.002303185120150551,0.004748394180648868,0.0033118992609089317,0.004560295952811266,0.01089561643117985,0.003113965052792804,0.002099064927916694,0.005448773440637598,0.001862783284637614,0.002451048132673549,0.008589238440040604,0.002880933203481725,0.002375190022672955,0.0022036690138576556,0.0013079805706483875,0.0036155681683027073,0.0026748815510038303,0.0024099525909955454,0.0014955777406874863,,0.0018367506406343063,0.001775694360198962,0.0023223005135079655,0.003151650125804391,0.0031939590876272866,0.001969791336980753,0.0019705497781822936,0.0013049204470676108,0.0018985479515439756,0.00963735743306351,0.0017375653915372002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011349100867360877,0.7,0.00522420520885344,0.0032143627096141085,0.004807436777561207,0.020753335559981354,0.0036832486681173788,0.0036467854615011676,0.005195638330025346,0.0046462025934923944,0.008799893772867473,0.004768093672846589,0.004035715173485621,0.0044969560846561465,0.008168135589272436,0.009179900827323801,0.00685723791748514,0.03324220035439918,0.003435005339589534,0.003889838977476523,0.005577556922806632,0.004117529787387395,0.005746679309512542,0.0066494065941012015,0.008741496043208764,,,,,,0.0022797113162004597,0.002174739017933071,0.001816037777632865,0.002187075581177408,0.0019653377134849774,0.0018770517189656698,0.001739932353399596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004951141558622807,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울강북구,,,,,,,,,,,,,,,,,,,0.0016573029240716528,0.0016175890465323112,0.003559540259865767,0.003336276948876194,0.0034514633410149187,0.0024667052323241864,0.007539433101912681,0.0024697392189090383,0.002876723952643555,0.004692640312754824,0.0026740273723504233,0.002877766828516443,0.0033473844565517848,0.002111110941276134,0.0022600692467176016,0.0019304344749533535,,0.0027919254186095006,0.00484891487944794,0.001796121517217136,,0.0015493142529324128,0.0014431220107588533,0.0019504464661865494,0.0016546079239810603,0.002377587095244319,0.007201828997025069,0.001450210819112513,0.0031048381461731547,,0.0024457530498978065,0.003931255966313464,0.001521704964871668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005741923885158128,0.0052810699325485716,0.7,0.004291829884436747,0.004129566241667455,0.00640643608690889,0.003917960574505516,0.003350028896331943,0.025088945928502925,0.02109423131040016,0.010700659421339399,0.004912931580795935,0.00590691999177581,0.007642817095891775,0.004541424905124283,0.009232857104782388,0.013940231872713118,0.005054227137455328,0.004034453458525175,0.004643393760625567,0.006360795609537316,0.008359210876358318,0.009346763371711232,0.008967132191802283,0.011334935226008052,,,,,,0.0028353491424383047,0.002360094278108013,0.002053406201425594,0.0025842135153930747,0.0024191919841801304,0.001982493907935337,0.0019669877958785357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025816776626924136,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울강서구,,,,,,,,,,,,,,,,,,,,0.0020448127006210443,0.0057707637412806375,0.004328964132769221,0.009665399757860538,0.0020329286313798085,0.003134214479188825,0.0035220994978518573,0.0057162958875588,0.002341175326674458,0.0018174860811967753,0.008728537720343144,0.002775550463740554,0.0025504182297655083,0.004057667802291091,0.002840822039775184,,0.0039885543045180185,0.002523396392841551,0.0013916474939265925,,,0.0016109579244476735,0.003572857087522185,0.0016783859337649865,0.003128273540763618,0.0029895403542387,,0.003282118446148461,,0.00160487747939353,0.0024465403312004977,0.0020170263235990264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044197039552608414,0.0032473597772355884,0.004289200370208907,0.7,0.006511745203110732,0.0038327389174257678,0.011234677613865998,0.0066004633554095134,0.0036628214841854597,0.00361871657751406,0.004641753634664085,0.008753447372605215,0.014679072336088336,0.009498001295724142,0.004429383836188391,0.004759215382041975,0.005100974762370761,0.0034354253326006065,0.019423544775574553,0.01597235447391343,0.007655688920436954,0.008689968049729942,0.006729384376448546,0.00601037216670294,0.0035366305439966375,,,,,,0.007799360324598994,0.0051642150271986875,0.0039142896457024295,0.006417009409807843,0.005090063868082936,0.003642289611510799,0.003601521489754958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020772940053777425,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울관악구,,,,,,,,,,,,,,,,,,,,0.001430345056979633,0.0028483081551037236,0.011476071786225759,0.009412715319312419,0.0026154818143924387,0.003559540017806411,0.005542228571960476,0.002805720547399776,0.002478661117046349,0.0014992818172435516,0.004291028994276538,0.004161936661628855,0.003607435032312329,0.00423943735881122,0.0033168327096774297,0.001210227166268077,0.007596488742954469,0.002060168317795734,0.0015294638721725323,,,0.0018956683442562278,0.0025829859011704467,0.002068932699844802,0.004854654570478611,0.002429731478360483,0.0014885502114518874,0.0020804321035787156,0.0012952832771531285,0.0014123913045633574,0.002992468518189314,0.0022099806820698076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007617233769690706,0.004457318337460511,0.003787588740542713,0.005976156243404714,0.7,0.00542604921017813,0.012093185862649332,0.013742505429255768,0.003344883174950427,0.0031753721733741767,0.005468960759162043,0.018271272975871545,0.007077031941657063,0.006402034088598785,0.01009483372106324,0.005985808108807112,0.005297016612267442,0.005103243610527416,0.008353659974824564,0.009967544348901548,0.010554829787089291,0.005171535594974432,0.006674980451256126,0.006998865840945097,0.003823671489840464,,,,,,0.0035685322794267002,0.003641252474359098,0.0026406179420660433,0.0034832939266045606,0.00281418582393369,0.0028517795658446906,0.002469790371400808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026725132185872738,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울광진구,,,,,,,,,,,,,,,,,,,0.0014172725017426813,0.001232062189476947,0.002334584525869602,0.004778690999063081,0.00346711971746886,0.0034596483646750563,0.009421715833133905,0.0029901390812023215,0.0021095267625161154,0.0043986644277199324,0.001734714100438396,0.002490146759820674,0.006248545033401509,0.002624400333879024,0.00232649576431455,0.00209179061776563,,0.003535917890803131,0.0025529230561722517,0.0019518166019969838,0.0012629463208647215,,0.0016309610892924773,0.0017357122087688077,0.0019899996219747253,0.0029644089773492566,0.0031203801616830934,0.0016432947332944824,0.0019443026636117914,,0.0017214018193990044,0.006037333509221936,0.0016125924921037255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018175898008126922,0.018747341616253525,0.005724882694023798,0.0034270898881243097,0.005286587717652933,0.7,0.003950963802731677,0.0037914949969087937,0.0053945262162504014,0.00476767385972254,0.012899029768023072,0.005451014569373142,0.004523550522003814,0.005181551146050893,0.009375571812435774,0.014466232923031896,0.008833096554169782,0.02091387405739368,0.003676162745971617,0.004280607310037887,0.006834891424749199,0.00461442897740854,0.007156177026748039,0.008821577870513745,0.009251595347725374,,,,,,0.0023061628276211336,0.0021613386261921984,0.0017840655412795297,0.0021947595986145083,0.0019567062227633584,0.0018332308413307222,0.0017034486912118046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036849586365307325,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울구로구,,,,,,,,,,,,,,,,,,,,0.0014787192462969554,0.003211947458809212,0.005771419276175662,0.02408525948384318,0.0019749946482427038,0.002765179315617471,0.004289961081734029,0.003293864917456388,0.0020168657410502243,0.0013876267028885708,0.00605607734786783,0.0028483672434879916,0.002779513175784455,0.004478077206859349,0.0030319057144367174,,0.00520851915691704,0.0018925825067740642,0.0012545029042073542,,,0.0015836071100035513,0.0029160746943196116,0.0016534886785460597,0.0036481369266518748,0.0022223567089274037,0.0012179621906300581,0.0021506694048637094,0.0011186570093266652,0.001271415743922138,0.002268803932774893,0.0019972993832089135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046400724698210626,0.0031349308077286094,0.0032987947152947543,0.009465030285407402,0.011101395532885996,0.0037226155330977715,0.7,0.013261754098633753,0.002877613054992558,0.0027843343371377833,0.004136151523196802,0.013396185913236104,0.008529999768781726,0.006467197080189856,0.005158491985565937,0.004374554310268408,0.004275503091824973,0.003428979087234099,0.021960915558931447,0.018832713381149356,0.007909078810597908,0.005321661692727835,0.005603928022900547,0.005390299110757152,0.0030327972453160455,,,,,,0.004646461768399967,0.004492096512145236,0.0030428393143955845,0.004462497590018946,0.0033666866394772826,0.00319786930758696,0.0028005275151723784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020121690235017564,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울금천구,,,,,,,,,,,,,,,,,,,,0.0015994643286813357,0.0030668063585372993,0.009844067450016366,0.017664754508458204,0.0024939501550815027,0.0030670827407112827,0.007486687549693121,0.0032024246378966072,0.0022766189348809585,0.001504697846900287,0.005761329756347245,0.003649231339514867,0.004121660565454249,0.006622024269865435,0.004484153922884392,0.0013158508758946267,0.009924772740100155,0.0020031221028479597,0.001512240686608407,,,0.0021195941100650437,0.0033485098601419576,0.002186547968054117,0.005910728382158932,0.002316299146628344,0.0015262042499612355,0.002185392177832217,0.0014420334056493428,0.0014054389550192219,0.002681413960725746,0.00272963349120697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005319548804298238,0.0036649210770366195,0.0033304373962159753,0.00656588557973261,0.014895677417488151,0.004218063507039849,0.01565879950764016,0.7,0.00298436796989091,0.002874568571833464,0.004295071739555337,0.010464465337491246,0.006315809955936529,0.005418860209125462,0.006508480134234137,0.004566739509058505,0.0042678141271892235,0.0040691428426897075,0.009944091414284815,0.009451630376784852,0.007023506082664766,0.004630194397277211,0.005190008509012015,0.005222177994119742,0.003262209362355069,,,,,,0.004436426177212038,0.005130190056258147,0.003381833606072143,0.0045189078235999495,0.003439674548550394,0.0038439858255794636,0.0031281238768728257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002525649785083103,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울노원구,,,,,,,,,,,,0.0013208792811602746,,,,,,,0.001759398610029341,0.0015328542162969683,0.00315906103831184,0.0030392095138027284,0.003029692655313705,0.0024705299124620846,0.008431533594834827,0.002284194960147179,0.002582183315002834,0.0054897674072436715,0.0028209999936902185,0.0025602525649626806,0.003259507710859517,0.001997327774844532,0.0020706093007528833,0.0018006583374374301,,0.0025620130784481396,0.005361898035160416,0.0018586035502281479,,0.0015917233148371518,0.0013940908014314836,0.0017946978881388047,0.0016157551071910121,0.0022181057930571045,0.008211599010296434,0.0014527203673905264,0.0028976524167829715,,0.002643177869359196,0.004131933629970782,0.0014408217383626055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005134632686734086,0.005208433114078795,0.024879915681033357,0.003634531240732631,0.0036165049407483516,0.005986454724996357,0.0033892503930970388,0.0029769129655877703,0.7,0.04400048961980956,0.008702922866470954,0.004155802926764464,0.004749446386791906,0.005824788731370879,0.004098999087769747,0.007638193632076692,0.00981287921290444,0.004849715938417277,0.0034577435314813313,0.0039080599670568,0.005175221152195732,0.006222427614956931,0.006944386943311978,0.006918176225012802,0.012636901470433662,,,,,,0.0025282524128466704,0.002140662242531139,0.0018824083154832427,0.002323624541581819,0.0021924249978099936,0.0018233009298461054,0.0018091028054779297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025939799127820554,,,,,,,,,,,,,,,,,,,,,,,,,,,
