행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,실업률,거주지내 통근 취업자 (천명),거주지외 타지역 통근 취업자 (천명),GRDP(단위:백만원),지가 변동률,여성 취업자(단위:천명),출생건수,사망건수,혼인건수,이혼건수,총전입,총전출,순이동,학령인구(명),학령인구증감률
서울특별시,중랑구,2010,427455,2694,0.634239019,33,22,,,,"3,558,287",0.728,,3570,1837,2694,1150,,,,75870,-3.545684537
서울특별시,성북구,2010,488932,12904,2.710764913,55,29,,,,"4,753,282",0.677,,4409,2018,3212,987,,,,84496,-0.0520463686
서울특별시,강북구,2010,346520,6153,1.807754571,23,14,,,,"3,523,524",0.725,,2801,1636,2142,882,,,,58175,-1.837540497
서울특별시,도봉구,2010,368298,-1435,-0.388117912,29,23,,,,"2,590,667",0.283,,3158,1550,2110,852,,,,70786,-3.668925723
서울특별시,노원구,2010,611230,614,0.100554194,71,42,,,,"4,968,064",0.485,,5298,2587,3511,1190,,,,131935,-2.267474592
서울특별시,은평구,2010,488109,22214,4.768027131,45,29,,,,"3,522,078",0.528,,4095,2107,3009,1103,,,,88442,1.353411031
서울특별시,서대문구,2010,324541,-2910,-0.888682582,26,18,,,,"5,792,314",0.599,,2713,1397,1995,660,,,,55987,-4.199106791
서울특별시,마포구,2010,391865,7852,2.044722444,32,21,,,,"12,104,724",0.642,,3824,1476,3114,772,,,,63925,0.279228826
서울특별시,양천구,2010,500001,-1394,-0.278024312,48,29,,,,"5,789,373",0.614,,3678,1700,2553,981,,,,113428,-2.482891434
서울특별시,강서구,2010,574127,1291,850.9822434,47,36,,,,"7,553,259",0.721,,5720,2330,4247,1261,,,,105485,-2.831639938
서울특별시,구로구,2010,423736,1769,0.419227096,32,23,,,,"10,940,921",0.464,,4770,1607,3472,923,,,,70612,-2.724893236
서울특별시,금천구,2010,245195,360,0.147037801,17,18,,,,"12,415,829",0.493,,2002,1022,1705,687,,,,42806,-4.824795446
서울특별시,영등포구,2010,406833,1035,0.255053007,42,23,,,,"25,966,200",0.548,,4288,1640,3283,918,,,,65287,-3.300007406
서울특별시,동작구,2010,402709,4789,1.203508243,31,20,,,,"5,761,951",0.925,,3846,1489,2999,696,,,,65825,-1.639221781
서울특별시,관악구,2010,531434,1565,0.295356022,37,22,,,,"4,832,579",0.498,,4738,1989,4365,1086,,,,77938,-3.330315171
서울특별시,서초구,2010,434720,9239,2.171424811,23,22,,,,"24,520,928",0.466,,4403,1274,3004,719,,,,83618,-0.331362639
서울특별시,강남구,2010,570095,7957,1.415488723,33,30,,,,"46,732,957",0.184,,4836,1641,3636,976,,,,113377,-0.792768828
서울특별시,송파구,2010,685279,3803,0.558053402,47,37,,,,"17,589,054",0.58,,6750,2206,4818,1234,,,,133701,-2.048396668
서울특별시,강동구,2010,491871,7126,1.470051264,37,25,,,,"6,357,720",0.563,,4646,1757,3473,999,,,,93125,-2.527737073
부산광역시,중구,2010,49442,537,-62.77574498,2,5,,,,"3,077,203",1.053,,355,380,293,146,,,,6794,-5.111731844
부산광역시,서구,2010,126040,255,-74.75650765,12,11,,,,"2,120,480",0.962,,631,885,667,321,,,,20179,-4.2014812
부산광역시,동구,2010,101514,361,-41.60525998,10,8,,,,"4,164,873",0.433,,627,838,523,262,,,,15042,-3.6325197
부산광역시,영도구,2010,146798,-1341,-0.905230898,16,14,,,,"1,440,804",1.048,,894,1143,800,390,,,,23487,-5.056997332
부산광역시,부산진구,2010,395826,137,0.034623151,45,32,,,,"6,579,907",0.942,,3270,2293,2389,796,,,,66621,-3.896309974
부산광역시,동래구,2010,282779,1135,0.40299101,28,22,,,,"3,112,016",1.08,,2011,1372,1390,553,,,,54555,-2.752277224
부산광역시,남구,2010,298458,495,18.16187882,22,20,,,,"4,020,207",0.86,,2436,1590,1592,611,,,,53215,-2.356006532
부산광역시,북구,2010,312218,-2009,21.53715,31,26,,,,"2,149,012",1.001,,2367,1450,1701,639,,,,66336,-4.266004734
부산광역시,해운대구,2010,426729,1755,0.41296644,37,32,,,,"5,177,138",1.082,,3368,1970,2297,883,,,,89183,-2.717237166
부산광역시,사하구,2010,358730,-1070,-0.297387437,42,27,,,,"5,888,506",1.117,,3053,1837,2272,794,,,,69512,-4.122701756
부산광역시,금정구,2010,255419,3380,1.341062296,26,21,,,,"4,203,958",1.096,,1632,1448,1191,445,,,,47905,-2.815815633
부산광역시,강서구,2010,62594,2222,-89.09753417,16,17,,,,"6,902,747",1.979,,609,459,449,142,,,,9420,1.02960103
부산광역시,연제구,2010,212696,2306,1.096059699,15,16,,,,"3,728,943",1.083,,1635,1084,1235,422,,,,37948,-2.687455124
부산광역시,수영구,2010,178267,975,0.549940212,22,10,,,,"1,482,375",1.017,,1264,1000,954,368,,,,29548,-3.13083959
부산광역시,사상구,2010,257843,2569,1.006369626,30,21,,,,"7,264,764",1.479,,2186,1334,1693,614,,,,48525,-3.680104806
부산광역시,기장군,2010,102557,13173,14.73753692,19,16,,,,"2,424,316",2.136,,1077,625,749,259,,,,18728,10.80345521
대구광역시,중구,2010,77857,272,57.47138061,13,10,,,,"3,773,777",0.845,,527,540,446,199,,,,11165,-3.791469194
대구광역시,동구,2010,337529,6108,232.4950253,43,29,,,,"3,677,795",1.868,,3028,1924,2031,738,,,,59455,-1.340789539
대구광역시,서구,2010,224618,-575,78.21167883,18,17,,,,"2,848,594",0.789,,1298,1340,1231,621,,,,40098,-5.140640155
대구광역시,남구,2010,171197,-676,-42.63950037,15,11,,,,"1,955,814",0.804,,1124,1013,1030,429,,,,27229,-4.311920157
대구광역시,북구,2010,452505,-862,44.93238699,68,38,,,,"7,565,004",1.001,,4281,1940,2483,909,,,,100292,-2.225688521
대구광역시,수성구,2010,461988,5792,1.269629721,43,33,,,,"5,329,937",1.113,,2797,1930,1768,709,,,,114551,-0.766658581
대구광역시,달서구,2010,607083,9072,1.517028951,74,51,,,,"9,326,636",1.282,,5404,2400,3366,1116,,,,139373,-1.845161381
대구광역시,달성군,2010,178899,2764,1.569250859,36,25,,,,"4,102,327",3.165,,2098,967,1124,386,,,,37245,-0.597827537
인천광역시,중구,2010,92890,3202,19.3084758,13,12,,,,"10,050,025",0.507,,897,578,658,318,,,,15436,2.157511582
인천광역시,동구,2010,79663,2355,-76.39817616,11,8,,,,"3,032,225",1.634,,753,495,519,179,,,,13286,0.651515152
인천광역시,남구,2010,423876,3941,147.5954602,41,22,,,,"5,822,142",0.969,,3862,2107,2912,1305,,,,76221,-2.225614449
인천광역시,연수구,2010,279230,7733,2.848281933,33,20,,,,"4,208,733",1.19,,2310,1029,1513,611,,,,68263,-0.347440183
인천광역시,남동구,2010,473423,10009,2.159839798,68,33,,,,"12,521,385",1.386,,4653,1877,3088,1288,,,,99365,-0.970709295
인천광역시,부평구,2010,567493,3573,0.633600511,69,42,,,,"8,498,536",1.484,,5331,2388,3545,1486,,,,118245,-2.638946068
인천광역시,계양구,2010,347810,3771,1.096096663,39,26,,,,"4,031,397",1.663,,3396,1233,2208,926,,,,80106,-2.997057435
인천광역시,서구,2010,408068,12560,81.67199423,70,35,,,,"10,482,073",1.853,,4045,1514,2542,1078,,,,94084,0.300633249
인천광역시,미추홀구,2010,,0,0,-,-,,,,,-,,-,-,-,-,,,,,
인천광역시,강화군,2010,67104,55,0.0820295605,25,22,,,,"1,636,411",2.557,,353,717,302,117,,,,9950,-3.482394025
인천광역시,옹진군,2010,18739,518,2.842873607,11,6,,,,"425,125",3.439,,152,149,120,46,,,,2371,0.296108291
광주광역시,동구,2010,104449,-3323,31.1135659,15,11,,,,"2,634,954",0.412,,655,717,540,248,,,,17967,-8.606745002
광주광역시,서구,2010,303219,3394,-25.69400198,52,27,,,,"6,161,934",0.889,,2714,1254,1752,630,,,,73185,-0.990299931
광주광역시,남구,2010,216863,3166,-48.8381036,36,21,,,,"2,248,309",0.713,,1724,1167,1150,414,,,,48288,-0.980191117
광주광역시,북구,2010,466866,-2544,3.173666589,81,45,,,,"7,278,168",0.447,,4317,2035,2599,966,,,,107857,-2.656137184
광주광역시,광산구,2010,363239,20303,5.920346654,64,41,,,,"9,558,946",0.781,,4569,1359,2525,744,,,,94013,3.520304792
대전광역시,동구,2010,248835,2719,138.2358855,38,23,,,,"2,423,545",1.378,,2312,1385,1630,613,,,,45875,-0.907225402
대전광역시,중구,2010,265846,1811,186.1944235,39,27,,,,"3,917,991",1.406,,2280,1398,1596,637,,,,52699,-2.13923604
대전광역시,서구,2010,499742,445,64.81223142,72,36,,,,"7,670,625",1.724,,4600,1750,3081,961,,,,117219,-2.653345956
대전광역시,유성구,2010,281692,15107,5.666860476,54,32,,,,"7,970,821",1.49,,3201,912,1828,462,,,,67011,3.201811125
대전광역시,대덕구,2010,207549,-598,-0.287296958,34,20,,,,"5,648,696",1.625,,1921,868,1216,516,,,,46715,-3.333609237
울산광역시,중구,2010,232915,2703,-12.38724675,29,20,,,,"2,095,345",0.616,,1857,987,1476,579,,,,50836,-2.010447387
울산광역시,남구,2010,344131,391,58.68589847,45,30,,,,"20,674,933",0.679,,3149,1157,2234,777,,,,80134,-3.005434717
울산광역시,동구,2010,170764,-3077,-31.37460566,23,16,,,,"11,905,413",0.43,,1979,608,1415,379,,,,35222,-5.434140579
울산광역시,북구,2010,177488,5814,-61.98309579,32,19,,,,"13,719,890",0.663,,2285,568,1235,374,,,,44216,0.628129267
울산광역시,울주군,2010,201000,5601,2.86644251,52,33,,,,"14,456,831",0.974,,2162,1008,1300,488,,,,43452,1.661129568
세종특별자치시,세종특별자치시,2010,,0,0,-,-,,,,,-,,-,-,-,-,,,,,
경기도,수원시,2010,1077535,4386,0.408703731,167,88,,,,"22,051,284",1.504,,11254,4043,7632,2478,,,,243921,-1.849765409
경기도,성남시,2010,980190,17464,1.814015618,115,66,,,,"22,908,827",1.089,,9737,3618,7208,2178,,,,198116,-0.75144277
경기도,의정부시,2010,431801,793,0.183987304,64,31,,,,"4,465,522",1.493,,3919,1932,2563,1216,,,,90338,-1.893964075
경기도,안양시,2010,621714,5167,0.83805452,82,40,,,,"12,659,511",0.575,,5863,2150,4010,1238,,,,133819,-2.631061957
경기도,부천시,2010,875204,5260,0.60463662,114,62,,,,"13,095,408",1.348,,8529,3178,5752,2105,,,,182639,-3.185810685
경기도,광명시,2010,343982,29725,9.458818738,47,23,,,,"5,953,996",2.182,,3917,1306,2848,668,,,,68038,4.694785111
경기도,평택시,2010,419457,9415,2.296106253,97,50,,,,"19,325,806",2.08,,4386,2013,2714,1102,,,,89820,-0.255413659
경기도,동두천시,2010,95653,2442,2.619862463,20,11,,,,"1,345,823",0.783,,990,581,638,313,,,,18157,-0.148482182
경기도,안산시,2010,714891,9545,1.353236568,94,54,,,,"18,353,691",1.256,,6916,2428,4762,2127,,,,169380,-1.503212863
경기도,고양시,2010,950115,11331,1.206986911,148,77,,,,"14,341,954",0.828,,8280,3687,5367,2013,,,,219030,-1.380928153
경기도,과천시,2010,72279,230,0.319227193,7,4,,,,"5,419,280",0.449,,577,237,367,82,,,,16882,-1.991291727
경기도,구리시,2010,196398,805,0.411568921,33,15,,,,"2,512,332",1.309,,1958,773,1266,498,,,,42489,-2.375755348
경기도,남양주시,2010,564141,38930,7.412259073,90,53,,,,"5,957,799",1.478,,5821,2404,3220,1365,,,,118470,4.731342492
경기도,오산시,2010,182516,22782,14.26246134,35,20,,,,"2,829,773",1.38,,2624,566,1696,508,,,,37843,11.24404727
경기도,시흥시,2010,403797,5885,1.478970225,58,36,,,,"10,478,736",2.996,,4504,1426,2960,1184,,,,93970,-0.806468639
경기도,군포시,2010,287833,12102,4.389060352,43,25,,,,"4,875,568",2.181,,3491,939,2177,546,,,,60693,0.565018558
경기도,의왕시,2010,147443,6569,4.663032213,20,11,,,,"2,426,259",1.207,,1451,556,934,297,,,,30830,1.762608925
경기도,하남시,2010,150479,1913,1.287643202,22,13,,,,"2,711,348",4.761,,1409,684,944,331,,,,27382,-1.237150586
경기도,용인시,2010,876550,37346,4.450169446,143,92,,,,"25,524,626",1.415,,9727,2871,5516,1638,,,,191613,3.541573228
경기도,파주시,2010,355632,32621,10.09903687,80,54,,,,"11,856,179",0.89,,3784,1758,2212,816,,,,71543,8.152683296
경기도,이천시,2010,202595,5099,2.581824442,49,31,,,,"9,067,307",1.459,,2314,1019,1460,516,,,,43007,-0.354494903
경기도,안성시,2010,177937,7018,4.106038533,46,34,,,,"5,629,453",1.742,,1844,1049,1252,413,,,,34198,1.725266226
경기도,김포시,2010,238339,12534,5.550807112,52,31,,,,"7,667,372",1.68,,2151,1022,1422,553,,,,50645,2.632432213
경기도,화성시,2010,505838,14310,2.911329568,109,68,,,,"25,404,369",2.389,,8207,1810,3947,1126,,,,102533,3.417217207
경기도,광주시,2010,249789,11206,4.696897935,35,24,,,,"6,112,401",1.517,,2539,1139,1630,677,,,,48825,2.277012024
경기도,양주시,2010,196706,14600,8.0173086,41,30,,,,"4,315,336",0.681,,1986,960,1182,567,,,,39775,5.764884197
경기도,포천시,2010,158658,-273,-0.171772656,42,32,,,,"4,384,832",0.794,,1265,1043,987,518,,,,31501,-3.061915313
경기도,여주시,2010,,0,0,-,-,,,,"3,132,712",-,,,,,,,,,,
경기도,여주군,2010,109250,1162,1.075049959,35,23,,,,"3,132,712",1.815,,915,755,667,276,,,,20830,-0.918042144
경기도,연천군,2010,45177,-64,-0.141464601,16,13,,,,"1,057,575",0.778,,367,415,271,101,,,,7572,-3.700877528
경기도,가평군,2010,58890,1326,2.303523035,18,13,,,,"1,252,055",1.102,,417,573,331,136,,,,9620,-0.609567104
경기도,양평군,2010,95833,4383,4.792782941,28,21,,,,"1,414,996",1.639,,611,752,536,224,,,,15760,2.145310778
강원특별자치도,강원특별자치도,2010,1529818,16948,1.12025488,397,353,,,,"31,728,914",0.843,,,,,,,,,297024,-1.380560591
강원특별자치도,춘천시,2010,269950,5101,1.926003119,39,39,,,,"4,990,390",1.689,,2276,1620,1545,576,,,,55940,-0.790976484
강원특별자치도,원주시,2010,314678,6796,2.207339175,61,46,,,,"5,665,531",0.901,,2939,1692,1855,771,,,,68148,-0.155302253
강원특별자치도,강릉시,2010,218503,1039,0.47778023,40,35,,,,"3,705,959",0.298,,1641,1413,1071,487,,,,43102,-1.900448369
강원특별자치도,동해시,2010,95236,-35,-0.0367373073,23,14,,,,"2,325,739",0.049,,767,661,527,233,,,,19184,-1.514451461
강원특별자치도,태백시,2010,50864,440,0.872600349,15,13,,,,"769,678",0.097,,475,395,309,119,,,,8730,-3.322259136
강원특별자치도,속초시,2010,84302,480,0.572642027,12,12,,,,"1,230,671",0.319,,700,569,444,261,,,,17637,-2.201397361
강원특별자치도,삼척시,2010,72046,111,0.154305971,20,20,,,,"1,555,088",0.578,,478,590,358,160,,,,13494,-1.244145199
강원특별자치도,홍천군,2010,69893,287,0.412320777,27,26,,,,"1,791,845",1.428,,492,634,346,146,,,,12117,-2.939762897
강원특별자치도,횡성군,2010,44254,133,0.301443757,15,16,,,,"1,104,871",0.799,,280,410,201,94,,,,7229,-1.619488296
강원특별자치도,영월군,2010,40407,142,0.352663604,18,13,,,,"1,007,999",0.413,,233,427,171,103,,,,6463,-1.748251748
강원특별자치도,평창군,2010,43622,-12,-0.0275014897,21,20,,,,"1,125,454",1.262,,275,397,197,101,,,,7009,-4.091406678
강원특별자치도,정선군,2010,41045,337,0.827847106,19,17,,,,"1,202,451",1.182,,271,380,258,98,,,,6046,-4.862313139
강원특별자치도,철원군,2010,48928,1259,2.641129455,17,17,,,,"1,211,548",0.152,,464,344,262,97,,,,9201,-0.270973336
강원특별자치도,화천군,2010,24364,148,0.611166171,14,13,,,,"909,707",0.15,,243,197,154,63,,,,3981,-1.38716869
강원특별자치도,양구군,2010,21843,520,2.438681236,10,10,,,,"623,529",0.387,,205,168,156,47,,,,4070,2.907711757
강원특별자치도,인제군,2010,31842,390,1.239984739,19,14,,,,"1,052,882",0.868,,386,253,208,71,,,,5546,-1.614333866
강원특별자치도,고성군,2010,30112,-160,-47.26444834,11,14,,,,"722,612",0.348,,170,306,176,76,,,,4765,-4.585502603
강원특별자치도,양양군,2010,27929,-28,-0.100153808,16,14,,,,"732,959",0.253,,182,273,127,76,,,,4362,-2.54691689
충청북도,청주시,2010,655971,12810,1.991725245,97,59,,,,"12,286,517",0.699,,6950,2633,4022,1404,,,,151613,-0.543813385
충청북도,충주시,2010,208481,1868,0.904105744,48,38,,,,"4,483,785",0.802,,1722,1369,1120,520,,,,42402,-1.819949986
충청북도,제천시,2010,137264,1684,1.242071102,35,24,,,,"2,249,580",0.166,,1062,1018,691,350,,,,27027,-1.948193296
충청북도,청원군,2010,152944,3161,2.110386359,34,29,,,,"7,658,875",0.25,,1828,1053,1103,389,,,,27177,-0.519784765
충청북도,보은군,2010,34956,111,0.318553594,17,15,,,,"766,937",0.511,,182,429,153,60,,,,5190,-2.899906455
충청북도,옥천군,2010,54025,-92,-0.170002033,20,13,,,,"1,097,438",0.721,,354,513,273,112,,,,8840,-2.7716674
충청북도,영동군,2010,50523,97,0.192361084,18,15,,,,"854,191",0.608,,342,565,220,95,,,,8122,-3.148103983
충청북도,진천군,2010,62094,638,1.038141109,17,15,,,,"3,963,651",1.304,,629,472,451,172,,,,11716,-0.14489048
충청북도,괴산군,2010,36827,52,0.141400408,16,15,,,,"987,528",0.779,,179,473,170,83,,,,4783,-3.119303221
충청북도,음성군,2010,91093,1377,1.534843283,25,21,,,,"4,170,497",1.164,,841,747,578,226,,,,16670,-1.495006795
충청북도,단양군,2010,31817,-25,-0.0785126562,14,11,,,,"896,452",0.458,,175,331,154,64,,,,4913,-3.817541112
충청북도,증평군,2010,33533,369,1.112652274,5,4,,,,"908,817",0.464,,406,222,236,79,,,,6532,-2.08364563
충청남도,천안시,2010,557673,16841,3.113905982,102,69,,,,"19,807,914",0.795,,6382,2254,4180,1372,,,,124901,0.320476779
충청남도,공주시,2010,124930,758,0.610443578,39,32,,,,"2,904,316",0.729,,879,1093,610,265,,,,23194,-2.056500992
충청남도,보령시,2010,107346,592,0.554545965,35,29,,,,"2,993,237",1.57,,811,863,617,251,,,,19230,-2.489731758
충청남도,아산시,2010,265191,8742,3.408864921,49,42,,,,"21,743,735",1.573,,3830,1308,2239,628,,,,52782,2.76068842
충청남도,서산시,2010,160468,1582,0.995682439,41,29,,,,"12,437,052",0.96,,1715,997,1038,388,,,,32929,-0.657676411
충청남도,논산시,2010,127507,410,0.322588259,35,36,,,,"2,838,788",0.929,,930,1125,642,303,,,,22801,-2.833887326
충청남도,계룡시,2010,43088,328,0.76707203,9,5,,,,"1,006,814",-0.166,,431,137,176,68,,,,11413,-0.0350354734
충청남도,당진시,2010,,0,0,-,-,,,,"7,397,461",-,,-,-,-,-,,,,,
충청남도,금산군,2010,56555,335,0.595873355,19,16,,,,"1,954,680",0.731,,515,601,329,127,,,,8610,-1.857973327
충청남도,연기군,2010,81871,2389,3.005711985,19,16,,,,"2,452,766",0.68,,888,626,501,181,,,,14891,4.286014427
충청남도,부여군,2010,75029,-535,-0.708009105,28,25,,,,"1,728,949",0.462,,424,833,368,161,,,,12298,-4.681444737
충청남도,서천군,2010,60085,19,0.0316318716,20,18,,,,"1,581,828",0.401,,345,680,249,102,,,,9212,-3.760969494
충청남도,청양군,2010,32541,-72,-0.220770858,14,13,,,,"768,858",0.57,,201,440,153,58,,,,4797,-3.577889447
충청남도,홍성군,2010,88078,447,0.51009346,31,24,,,,"1,785,696",1.556,,611,822,443,180,,,,15888,-1.798627851
충청남도,예산군,2010,87002,-161,-0.184711403,29,24,,,,"1,762,757",1.001,,546,889,432,193,,,,14335,-3.850023476
충청남도,태안군,2010,63247,152,0.240906569,25,20,,,,"1,939,723",1.498,,403,540,318,162,,,,9606,-2.743748102
충청남도,당진군,2010,144903,6105,4.398478364,36,32,,,,,2.661,,1331,806,890,317,,,,25707,1.400284001
전라북도,전주시,2010,641525,6518,1.026445378,112,67,,,,"10,177,864",0.671,,5762,2919,3622,1161,,,,151005,-1.252288778
전라북도,군산시,2010,272601,5679,2.127587835,58,53,,,,"7,986,934",1.02,,2566,1751,1856,642,,,,54777,-0.174949429
전라북도,익산시,2010,307289,620,0.202172375,87,61,,,,"6,192,055",0.581,,2631,1907,1726,707,,,,66259,-2.641903111
전라북도,정읍시,2010,122000,455,0.37434695,45,36,,,,"2,175,921",0.411,,912,1166,584,282,,,,23035,-2.406473753
전라북도,남원시,2010,87775,100,0.114057599,29,27,,,,"1,477,504",0.231,,681,810,402,161,,,,16630,-1.853163362
전라북도,김제시,2010,94346,-424,-0.447398966,40,36,,,,"2,052,814",0.507,,681,938,482,231,,,,15014,-3.266542104
전라북도,완주군,2010,85119,1234,1.471061572,32,29,,,,"2,881,970",0.519,,994,758,585,195,,,,14319,1.610843032
전라북도,진안군,2010,27543,-15,-0.0544306553,13,13,,,,"474,824",0.174,,325,337,159,67,,,,3681,-3.360462064
전라북도,무주군,2010,25578,-233,-0.902715896,10,10,,,,"484,869",0.154,,181,265,129,50,,,,3766,-4.609929078
전라북도,장수군,2010,23386,-92,-0.391856206,9,8,,,,"455,208",0.314,,186,301,144,37,,,,3372,-3.931623932
전라북도,임실군,2010,30593,-110,-0.358271179,15,15,,,,"667,721",0.348,,246,350,142,39,,,,4150,-3.645228697
전라북도,순창군,2010,30209,30,0.0994068723,15,15,,,,"558,065",0.244,,223,381,151,64,,,,4490,-3.211899116
전라북도,고창군,2010,60861,759,1.26285315,22,21,,,,"1,151,818",0.347,,346,676,268,129,,,,9932,-1.896483603
전라북도,부안군,2010,60138,-66,-0.109627267,25,22,,,,"1,003,256",1.538,,366,629,275,145,,,,9642,-2.507583418
전라남도,목포시,2010,245422,1083,0.443236651,54,30,,,,"3,260,328",0.547,,2601,1327,1526,619,,,,54683,-1.486272249
전라남도,여수시,2010,293488,-58,-0.0197584024,72,51,,,,"23,785,139",2.5,,2554,1797,1820,667,,,,61928,-2.676368437
전라남도,순천시,2010,272620,3104,1.151694148,59,39,,,,"4,559,784",1.15,,2136,1399,1424,600,,,,66440,-0.211772127
전라남도,나주시,2010,90118,-757,-0.83301238,26,20,,,,"2,366,373",0.59,,572,983,442,195,,,,14227,-3.806626099
전라남도,광양시,2010,145512,2051,1.429656841,38,28,,,,"9,110,251",1.961,,1793,681,966,335,,,,35218,-1.510151574
전라남도,담양군,2010,47808,522,1.103920822,18,14,,,,"959,493",0.644,,364,521,235,91,,,,6849,-0.0291928186
전라남도,곡성군,2010,31886,-198,-0.617130034,8,8,,,,"990,810",0.491,,197,387,135,49,,,,4883,-4.142127994
전라남도,구례군,2010,27375,-143,-0.519659859,12,10,,,,"384,504",0.769,,179,321,143,48,,,,4118,-3.105882353
전라남도,고흥군,2010,73924,-1203,-1.601288485,25,18,,,,"1,006,135",0.774,,399,995,314,157,,,,9982,-4.969535415
전라남도,보성군,2010,48792,-256,-0.521937694,22,18,,,,"713,796",0.488,,438,628,235,100,,,,6817,-5.10857461
전라남도,화순군,2010,69368,-307,-0.440617151,19,17,,,,"1,324,373",0.595,,584,702,368,204,,,,13064,-1.007804804
전라남도,장흥군,2010,42394,297,0.705513457,17,15,,,,"660,401",0.96,,234,504,166,71,,,,6841,-3.184262666
전라남도,강진군,2010,41624,460,1.117481294,14,14,,,,"606,886",0.781,,473,536,173,88,,,,6720,-0.606419169
전라남도,해남군,2010,79579,-1569,-1.933504215,28,24,,,,"1,524,751",0.778,,596,962,355,165,,,,12899,-6.257267442
전라남도,영암군,2010,60082,245,0.409445661,21,17,,,,"3,037,644",1.009,,723,553,418,146,,,,10146,-2.610865809
전라남도,무안군,2010,74475,2058,2.841874146,18,17,,,,"1,731,461",0.532,,742,709,476,171,,,,13455,2.436239056
전라남도,함평군,2010,36702,-387,-1.043436059,12,11,,,,"639,326",0.676,,242,434,159,71,,,,5307,-3.438864629
전라남도,영광군,2010,57362,325,0.569805565,23,18,,,,"1,770,418",0.541,,472,585,259,143,,,,9703,-2.472610313
전라남도,장성군,2010,46514,300,0.649153936,16,13,,,,"1,343,812",0.859,,406,483,215,108,,,,7061,-1.807815325
전라남도,완도군,2010,54269,-32,-0.0589307748,24,21,,,,"776,837",0.768,,437,568,254,119,,,,8164,-2.80952381
전라남도,진도군,2010,33743,-188,-0.554065604,16,11,,,,"526,640",0.487,,241,441,148,59,,,,5141,-3.996265173
전라남도,신안군,2010,45428,134,0.295844924,25,19,,,,"713,778",2.296,,271,526,230,120,,,,5705,-3.615475587
경상북도,포항시,2010,514755,5280,1.03636096,98,64,,,,"17,293,780",1.488,,4587,2801,3195,1118,,,,105625,-2.150149149
경상북도,경주시,2010,267098,-368,-0.137587581,62,44,,,,"7,182,821",1.301,,2071,1981,1399,528,,,,50618,-2.945124056
경상북도,김천시,2010,136136,218,0.160390824,36,33,,,,"2,645,437",0.89,,1119,1152,650,257,,,,24898,-1.895267741
경상북도,안동시,2010,167886,454,0.271154857,41,31,,,,"2,563,906",1.055,,1586,1483,802,327,,,,29605,-2.557435324
경상북도,구미시,2010,404920,8501,2.144448172,81,49,,,,"27,173,189",1.011,,4776,1401,3055,779,,,,94966,-0.645512277
경상북도,영주시,2010,113926,617,0.544528678,28,19,,,,"2,001,206",0.908,,791,954,515,209,,,,20829,-1.787061486
경상북도,영천시,2010,103190,75,0.0727343258,28,20,,,,"2,221,831",1.005,,827,1010,497,214,,,,16122,-3.188614664
경상북도,상주시,2010,105607,-601,-0.565870744,39,30,,,,"1,638,372",0.843,,692,1151,471,180,,,,16953,-4.041433181
경상북도,문경시,2010,77391,746,0.973318547,26,17,,,,"1,273,416",0.783,,544,764,358,154,,,,12779,-2.961500494
경상북도,경산시,2010,240708,4249,1.796928854,52,29,,,,"5,182,024",1.511,,2423,1370,1554,545,,,,46063,-0.0824277131
경상북도,군위군,2010,24736,-230,-0.921252904,11,10,,,,"524,268",0.961,,110,354,114,54,,,,2640,-5.815198002
경상북도,의성군,2010,58832,-277,-0.468625759,20,19,,,,"970,380",0.862,,315,773,242,91,,,,6749,-5.423206278
경상북도,청송군,2010,26715,-202,-0.750455103,9,9,,,,"406,163",0.856,,121,344,120,54,,,,3331,-5.690826727
경상북도,영양군,2010,18451,-102,-0.549776316,9,6,,,,"335,769",0.819,,84,241,74,22,,,,2281,-5.704836709
경상북도,영덕군,2010,41377,-333,-0.798369696,15,10,,,,"570,257",0.881,,251,508,182,97,,,,5392,-5.337078652
경상북도,청도군,2010,44391,112,0.252941575,18,14,,,,"748,607",0.901,,197,589,181,78,,,,5624,-2.327196943
경상북도,고령군,2010,34678,143,0.41407268,12,11,,,,"966,906",0.906,,239,370,147,69,,,,4864,-3.2039801
경상북도,성주군,2010,45289,-327,-0.716853736,17,15,,,,"1,156,019",0.938,,258,547,210,100,,,,6366,-5.183199285
경상북도,칠곡군,2010,119087,1799,1.533831253,34,21,,,,"2,731,547",1.007,,1790,770,1179,361,,,,22848,-0.279329609
경상북도,예천군,2010,47049,-257,-0.543271467,13,11,,,,"769,009",0.989,,257,625,193,71,,,,6020,-4.852220642
경상북도,봉화군,2010,34567,270,0.787240867,18,14,,,,"751,479",0.886,,270,425,152,46,,,,4369,-3.40481981
경상북도,울진군,2010,52430,-99,-0.188467323,19,14,,,,"1,520,936",0.715,,342,552,233,93,,,,8704,-3.385503386
경상북도,울릉군,2010,10701,376,3.641646489,7,4,,,,"211,695",1.178,,50,84,69,29,,,,1419,-1.252609603
경상남도,창원시,2010,1090181,587454,116.8534811,92,46,,,,"33,678,851.70",1.178,,10865,4746,7276,2386,,,,236080,87.38441268
경상남도,마산시,2010,,0,0,66,40,,,,,-,,,,,,,,,,
경상남도,진주시,2010,335037,3317,0.999939708,52,41,,,,"5,422,881.70",1.131,,2876,1806,1854,678,,,,72461,-1.23488762
