연도,행정구역,학령인구(명)
2027,인천광역시 옹진군,1622.0
2028,인천광역시 옹진군,1601.0
2029,인천광역시 옹진군,1575.0
2030,인천광역시 옹진군,1555.0
2021,인천광역시 중구,19688.0
2022,인천광역시 중구,20711.0
2023,인천광역시 중구,21137.0
2024,인천광역시 중구,21361.0
2025,인천광역시 중구,21821.0
2026,인천광역시 중구,22415.0
2027,인천광역시 중구,22958.0
2028,인천광역시 중구,23561.0
2029,인천광역시 중구,24104.0
2030,인천광역시 중구,24704.0
2021,전라남도 강진군,4692.0
2022,전라남도 강진군,4507.0
2023,전라남도 강진군,4197.0
2024,전라남도 강진군,3840.0
2025,전라남도 강진군,3709.0
2026,전라남도 강진군,3769.0
2027,전라남도 강진군,3771.0
2028,전라남도 강진군,3750.0
2029,전라남도 강진군,3721.0
2030,전라남도 강진군,3693.0
2021,전라남도 고흥군,5435.0
2022,전라남도 고흥군,5096.0
2023,전라남도 고흥군,4575.0
2024,전라남도 고흥군,3800.0
2025,전라남도 고흥군,3149.0
2026,전라남도 고흥군,3044.0
2027,전라남도 고흥군,2908.0
2028,전라남도 고흥군,2659.0
2029,전라남도 고흥군,2448.0
2030,전라남도 고흥군,2167.0
2021,전라남도 곡성군,2673.0
2022,전라남도 곡성군,2386.0
2023,전라남도 곡성군,2161.0
2024,전라남도 곡성군,1970.0
2025,전라남도 곡성군,1868.0
2026,전라남도 곡성군,1785.0
2027,전라남도 곡성군,1674.0
2028,전라남도 곡성군,1577.0
2029,전라남도 곡성군,1464.0
2030,전라남도 곡성군,1362.0
2021,전라남도 광양시,29484.0
2022,전라남도 광양시,28156.0
2023,전라남도 광양시,26777.0
2024,전라남도 광양시,25784.0
2025,전라남도 광양시,24928.0
2026,전라남도 광양시,24826.0
2027,전라남도 광양시,24723.0
2028,전라남도 광양시,24619.0
2029,전라남도 광양시,24518.0
2030,전라남도 광양시,24417.0
2021,전라남도 구례군,3138.0
2022,전라남도 구례군,2980.0
2023,전라남도 구례군,2725.0
2024,전라남도 구례군,2495.0
2025,전라남도 구례군,2309.0
2026,전라남도 구례군,2229.0
2027,전라남도 구례군,2125.0
2028,전라남도 구례군,2048.0
2029,전라남도 구례군,1950.0
2030,전라남도 구례군,1877.0
2021,전라남도 나주시,16056.0
2022,전라남도 나주시,16089.0
2023,전라남도 나주시,15785.0
2024,전라남도 나주시,15368.0
2025,전라남도 나주시,14554.0
2026,전라남도 나주시,14475.0
2027,전라남도 나주시,14427.0
2028,전라남도 나주시,14439.0
2029,전라남도 나주시,14478.0
2030,전라남도 나주시,14551.0
2021,전라남도 담양군,5555.0
2022,전라남도 담양군,5379.0
2023,전라남도 담양군,5192.0
2024,전라남도 담양군,4854.0
2025,전라남도 담양군,4577.0
2026,전라남도 담양군,4462.0
2027,전라남도 담양군,4360.0
2028,전라남도 담양군,4243.0
2029,전라남도 담양군,4146.0
2030,전라남도 담양군,4028.0
2021,전라남도 목포시,39650.0
2022,전라남도 목포시,38195.0
2023,전라남도 목포시,36144.0
2024,전라남도 목포시,34554.0
2025,전라남도 목포시,33134.0
2026,전라남도 목포시,33224.0
2027,전라남도 목포시,32900.0
2028,전라남도 목포시,32965.0
2029,전라남도 목포시,32672.0
2030,전라남도 목포시,32728.0
2021,전라남도 무안군,13762.0
2022,전라남도 무안군,14337.0
2023,전라남도 무안군,14672.0
2024,전라남도 무안군,14606.0
2025,전라남도 무안군,14298.0
2026,전라남도 무안군,14525.0
2027,전라남도 무안군,14527.0
2028,전라남도 무안군,14527.0
2029,전라남도 무안군,14528.0
2030,전라남도 무안군,14528.0
2021,전라남도 보성군,5124.0
2022,전라남도 보성군,4832.0
2023,전라남도 보성군,4537.0
2024,전라남도 보성군,4144.0
2025,전라남도 보성군,3801.0
2026,전라남도 보성군,3664.0
2027,전라남도 보성군,3472.0
2028,전라남도 보성군,3313.0
2029,전라남도 보성군,3111.0
2030,전라남도 보성군,2981.0
2021,전라남도 순천시,49821.0
2022,전라남도 순천시,48792.0
2023,전라남도 순천시,46621.0
2024,전라남도 순천시,44653.0
2025,전라남도 순천시,42985.0
2026,전라남도 순천시,42916.0
2027,전라남도 순천시,42639.0
2028,전라남도 순천시,42654.0
2029,전라남도 순천시,42425.0
2030,전라남도 순천시,42444.0
2021,전라남도 신안군,5160.0
2022,전라남도 신안군,4904.0
2023,전라남도 신안군,4646.0
2024,전라남도 신안군,4320.0
2025,전라남도 신안군,4102.0
2026,전라남도 신안군,3962.0
2027,전라남도 신안군,3794.0
2028,전라남도 신안군,3639.0
2029,전라남도 신안군,3479.0
2030,전라남도 신안군,3322.0
2021,전라남도 여수시,43946.0
2022,전라남도 여수시,42356.0
2023,전라남도 여수시,39664.0
2024,전라남도 여수시,38341.0
2025,전라남도 여수시,37210.0
2026,전라남도 여수시,37639.0
2027,전라남도 여수시,37437.0
2028,전라남도 여수시,37587.0
2029,전라남도 여수시,37528.0
2030,전라남도 여수시,37606.0
2021,전라남도 영광군,6712.0
2022,전라남도 영광군,6388.0
2023,전라남도 영광군,6090.0
2024,전라남도 영광군,5777.0
2025,전라남도 영광군,5429.0
2026,전라남도 영광군,5443.0
2027,전라남도 영광군,5209.0
2028,전라남도 영광군,5076.0
2029,전라남도 영광군,4929.0
2030,전라남도 영광군,4812.0
2021,전라남도 영암군,8116.0
2022,전라남도 영암군,7827.0
2023,전라남도 영암군,7315.0
2024,전라남도 영암군,6918.0
2025,전라남도 영암군,6432.0
2026,전라남도 영암군,6335.0
2027,전라남도 영암군,5999.0
2028,전라남도 영암군,5816.0
2029,전라남도 영암군,5539.0
2030,전라남도 영암군,5334.0
2021,전라남도 완도군,7541.0
2022,전라남도 완도군,7237.0
2023,전라남도 완도군,6774.0
2024,전라남도 완도군,6101.0
2025,전라남도 완도군,5519.0
2026,전라남도 완도군,5290.0
2027,전라남도 완도군,5057.0
2028,전라남도 완도군,4835.0
2029,전라남도 완도군,4603.0
2030,전라남도 완도군,4381.0
2021,전라남도 장성군,5826.0
2022,전라남도 장성군,5459.0
2023,전라남도 장성군,5092.0
2024,전라남도 장성군,4633.0
2025,전라남도 장성군,4394.0
2026,전라남도 장성군,4279.0
2027,전라남도 장성군,4143.0
2028,전라남도 장성군,4015.0
2029,전라남도 장성군,3885.0
2030,전라남도 장성군,3762.0
2021,전라남도 장흥군,5249.0
2022,전라남도 장흥군,5019.0
2023,전라남도 장흥군,4549.0
2024,전라남도 장흥군,3966.0
2025,전라남도 장흥군,3667.0
2026,전라남도 장흥군,3681.0
2027,전라남도 장흥군,3612.0
2028,전라남도 장흥군,3546.0
2029,전라남도 장흥군,3490.0
2030,전라남도 장흥군,3441.0
2021,전라남도 진도군,3534.0
2022,전라남도 진도군,3447.0
2023,전라남도 진도군,3205.0
2024,전라남도 진도군,2901.0
2025,전라남도 진도군,2657.0
2026,전라남도 진도군,2597.0
2027,전라남도 진도군,2473.0
2028,전라남도 진도군,2406.0
2029,전라남도 진도군,2294.0
2030,전라남도 진도군,2217.0
2021,전라남도 함평군,3481.0
2022,전라남도 함평군,3303.0
2023,전라남도 함평군,3133.0
2024,전라남도 함평군,2917.0
2025,전라남도 함평군,2847.0
2026,전라남도 함평군,2785.0
2027,전라남도 함평군,2649.0
2028,전라남도 함평군,2535.0
2029,전라남도 함평군,2421.0
2030,전라남도 함평군,2295.0
2021,전라남도 해남군,8649.0
2022,전라남도 해남군,8030.0
2023,전라남도 해남군,7468.0
2024,전라남도 해남군,6833.0
2025,전라남도 해남군,6104.0
2026,전라남도 해남군,5945.0
2027,전라남도 해남군,5526.0
2028,전라남도 해남군,5277.0
2029,전라남도 해남군,4920.0
2030,전라남도 해남군,4635.0
2021,전라남도 화순군,9195.0
2022,전라남도 화순군,8836.0
2023,전라남도 화순군,8283.0
2024,전라남도 화순군,7704.0
2025,전라남도 화순군,7002.0
2026,전라남도 화순군,6830.0
2027,전라남도 화순군,6527.0
2028,전라남도 화순군,6386.0
2029,전라남도 화순군,6143.0
2030,전라남도 화순군,6035.0
2021,전라북도 고창군,7798.0
2022,전라북도 고창군,7330.0
2023,전라북도 고창군,6911.0
2024,전라북도 고창군,6269.0
2025,전라북도 고창군,5623.0
2026,전라북도 고창군,5627.0
2027,전라북도 고창군,5406.0
2028,전라북도 고창군,5311.0
2029,전라북도 고창군,5185.0
2030,전라북도 고창군,5093.0
2021,전라북도 군산시,46099.0
2022,전라북도 군산시,44557.0
2023,전라북도 군산시,42817.0
2024,전라북도 군산시,39937.0
2025,전라북도 군산시,37146.0
2026,전라북도 군산시,36286.0
2027,전라북도 군산시,36119.0
2028,전라북도 군산시,35992.0
2029,전라북도 군산시,35925.0
2030,전라북도 군산시,35821.0
2021,전라북도 김제시,12102.0
2022,전라북도 김제시,11649.0
2023,전라북도 김제시,10925.0
2024,전라북도 김제시,10560.0
2025,전라북도 김제시,10027.0
2026,전라북도 김제시,9843.0
2027,전라북도 김제시,9401.0
2028,전라북도 김제시,9213.0
2029,전라북도 김제시,8790.0
2030,전라북도 김제시,8600.0
2021,전라북도 남원시,12787.0
2022,전라북도 남원시,12203.0
2023,전라북도 남원시,11415.0
2024,전라북도 남원시,11008.0
2025,전라북도 남원시,10329.0
2026,전라북도 남원시,10174.0
2027,전라북도 남원시,9614.0
2028,전라북도 남원시,9471.0
2029,전라북도 남원시,8966.0
2030,전라북도 남원시,8835.0
2021,전라북도 무주군,2938.0
2022,전라북도 무주군,2859.0
2023,전라북도 무주군,2753.0
2024,전라북도 무주군,2600.0
2025,전라북도 무주군,2498.0
2026,전라북도 무주군,2437.0
2027,전라북도 무주군,2378.0
2028,전라북도 무주군,2322.0
2029,전라북도 무주군,2261.0
2030,전라북도 무주군,2203.0
2021,전라북도 부안군,7479.0
2022,전라북도 부안군,7161.0
2023,전라북도 부안군,6671.0
2024,전라북도 부안군,6204.0
2025,전라북도 부안군,5782.0
2026,전라북도 부안군,5535.0
2027,전라북도 부안군,5234.0
2028,전라북도 부안군,4968.0
2029,전라북도 부안군,4680.0
2030,전라북도 부안군,4406.0
2021,전라북도 순창군,4323.0
2022,전라북도 순창군,4119.0
2023,전라북도 순창군,3978.0
2024,전라북도 순창군,3724.0
2025,전라북도 순창군,3608.0
2026,전라북도 순창군,3575.0
2027,전라북도 순창군,3526.0
2028,전라북도 순창군,3492.0
2029,전라북도 순창군,3457.0
2030,전라북도 순창군,3428.0
2021,전라북도 완주군,15368.0
2022,전라북도 완주군,14966.0
2023,전라북도 완주군,14451.0
2024,전라북도 완주군,13778.0
2025,전라북도 완주군,13010.0
2026,전라북도 완주군,12921.0
2027,전라북도 완주군,12936.0
2028,전라북도 완주군,12903.0
2029,전라북도 완주군,12909.0
2030,전라북도 완주군,12900.0
2021,전라북도 익산시,46581.0
2022,전라북도 익산시,43973.0
2023,전라북도 익산시,41580.0
2024,전라북도 익산시,37366.0
2025,전라북도 익산시,33862.0
2026,전라북도 익산시,32027.0
2027,전라북도 익산시,30481.0
2028,전라북도 익산시,29473.0
2029,전라북도 익산시,28556.0
2030,전라북도 익산시,28021.0
2021,전라북도 임실군,4014.0
2022,전라북도 임실군,3792.0
2023,전라북도 임실군,3589.0
2024,전라북도 임실군,3522.0
2025,전라북도 임실군,3402.0
2026,전라북도 임실군,3437.0
2027,전라북도 임실군,3383.0
2028,전라북도 임실군,3428.0
2029,전라북도 임실군,3382.0
2030,전라북도 임실군,3427.0
2021,전라북도 장수군,2453.0
2022,전라북도 장수군,2393.0
2023,전라북도 장수군,2286.0
2024,전라북도 장수군,2110.0
2025,전라북도 장수군,2070.0
2026,전라북도 장수군,2037.0
2027,전라북도 장수군,1954.0
2028,전라북도 장수군,1904.0
2029,전라북도 장수군,1839.0
2030,전라북도 장수군,1781.0
2021,전라북도 전주시,116185.0
2022,전라북도 전주시,114343.0
2023,전라북도 전주시,110747.0
2024,전라북도 전주시,105176.0
2025,전라북도 전주시,99078.0
2026,전라북도 전주시,96764.0
2027,전라북도 전주시,94999.0
2028,전라북도 전주시,93112.0
2029,전라북도 전주시,91362.0
2030,전라북도 전주시,89666.0
2021,전라북도 정읍시,16245.0
2022,전라북도 정읍시,15776.0
2023,전라북도 정읍시,14556.0
2024,전라북도 정읍시,13788.0
2025,전라북도 정읍시,12953.0
2026,전라북도 정읍시,12607.0
2027,전라북도 정읍시,12035.0
2028,전라북도 정읍시,11487.0
2029,전라북도 정읍시,10944.0
2030,전라북도 정읍시,10425.0
2021,전라북도 진안군,3659.0
2022,전라북도 진안군,3493.0
2023,전라북도 진안군,3309.0
2024,전라북도 진안군,3086.0
2025,전라북도 진안군,2979.0
2026,전라북도 진안군,2995.0
2027,전라북도 진안군,2943.0
2028,전라북도 진안군,2894.0
2029,전라북도 진안군,2836.0
2030,전라북도 진안군,2778.0
2021,제주특별자치도 서귀포시,31587.0
2022,제주특별자치도 서귀포시,31125.0
2023,제주특별자치도 서귀포시,30867.0
2024,제주특별자치도 서귀포시,30067.0
2025,제주특별자치도 서귀포시,29222.0
2026,제주특별자치도 서귀포시,29075.0
2027,제주특별자치도 서귀포시,29114.0
2028,제주특별자치도 서귀포시,29210.0
2029,제주특별자치도 서귀포시,29296.0
2030,제주특별자치도 서귀포시,29399.0
2021,제주특별자치도 제주시,91199.0
2022,제주특별자치도 제주시,88664.0
2023,제주특별자치도 제주시,86701.0
2024,제주특별자치도 제주시,84155.0
2025,제주특별자치도 제주시,80398.0
2026,제주특별자치도 제주시,77684.0
2027,제주특별자치도 제주시,76366.0
2028,제주특별자치도 제주시,75602.0
2029,제주특별자치도 제주시,75179.0
2030,제주특별자치도 제주시,74992.0
2021,충청남도 계룡시,7308.0
2022,충청남도 계룡시,7124.0
2023,충청남도 계룡시,6956.0
2024,충청남도 계룡시,6808.0
2025,충청남도 계룡시,6736.0
2026,충청남도 계룡시,6752.0
2027,충청남도 계룡시,6745.0
2028,충청남도 계룡시,6749.0
2029,충청남도 계룡시,6749.0
2030,충청남도 계룡시,6748.0
2021,충청남도 공주시,14341.0
2022,충청남도 공주시,13612.0
2023,충청남도 공주시,12863.0
2024,충청남도 공주시,12133.0
2025,충청남도 공주시,11384.0
2026,충청남도 공주시,11174.0
2027,충청남도 공주시,10992.0
2028,충청남도 공주시,10829.0
2029,충청남도 공주시,10684.0
2030,충청남도 공주시,10557.0
2021,충청남도 금산군,6945.0
2022,충청남도 금산군,6675.0
2023,충청남도 금산군,6350.0
2024,충청남도 금산군,6022.0
2025,충청남도 금산군,5731.0
2026,충청남도 금산군,5695.0
2027,충청남도 금산군,5443.0
2028,충청남도 금산군,5347.0
2029,충청남도 금산군,5139.0
2030,충청남도 금산군,5012.0
2021,충청남도 논산시,16917.0
2022,충청남도 논산시,16328.0
2023,충청남도 논산시,14854.0
2024,충청남도 논산시,13786.0
2025,충청남도 논산시,12793.0
2026,충청남도 논산시,13093.0
2027,충청남도 논산시,12829.0
2028,충청남도 논산시,12942.0
2029,충청남도 논산시,12796.0
2030,충청남도 논산시,12829.0
2021,충청남도 보령시,15053.0
2022,충청남도 보령시,14623.0
2023,충청남도 보령시,13683.0
2024,충청남도 보령시,12693.0
2025,충청남도 보령시,11623.0
2026,충청남도 보령시,11238.0
2027,충청남도 보령시,10728.0
2028,충청남도 보령시,10341.0
2029,충청남도 보령시,9844.0
2030,충청남도 보령시,9464.0
2021,충청남도 부여군,8542.0
2022,충청남도 부여군,8045.0
2023,충청남도 부여군,7426.0
2024,충청남도 부여군,6596.0
2025,충청남도 부여군,5501.0
2026,충청남도 부여군,5137.0
2027,충청남도 부여군,4767.0
2028,충청남도 부여군,4409.0
2029,충청남도 부여군,4062.0
2030,충청남도 부여군,3719.0
2021,충청남도 서산시,29006.0
2022,충청남도 서산시,28482.0
2023,충청남도 서산시,27474.0
2024,충청남도 서산시,26542.0
2025,충청남도 서산시,25345.0
2026,충청남도 서산시,25033.0
2027,충청남도 서산시,24739.0
2028,충청남도 서산시,24467.0
2029,충청남도 서산시,24214.0
2030,충청남도 서산시,23982.0
2021,충청남도 서천군,6258.0
2022,충청남도 서천군,6000.0
2023,충청남도 서천군,5664.0
2024,충청남도 서천군,5055.0
2025,충청남도 서천군,4416.0
2026,충청남도 서천군,4444.0
2027,충청남도 서천군,4277.0
2028,충청남도 서천군,4068.0
2029,충청남도 서천군,3862.0
2030,충청남도 서천군,3651.0
2021,충청남도 아산시,58380.0
2022,충청남도 아산시,58526.0
2023,충청남도 아산시,59205.0
2024,충청남도 아산시,58733.0
2025,충청남도 아산시,57708.0
2026,충청남도 아산시,58198.0
2027,충청남도 아산시,58550.0
2028,충청남도 아산시,59018.0
2029,충청남도 아산시,59321.0
2030,충청남도 아산시,59782.0
2021,충청남도 예산군,10060.0
2022,충청남도 예산군,9609.0
2023,충청남도 예산군,8954.0
2024,충청남도 예산군,8445.0
2025,충청남도 예산군,7823.0
2026,충청남도 예산군,7841.0
2027,충청남도 예산군,7618.0
2028,충청남도 예산군,7640.0
2029,충청남도 예산군,7547.0
2030,충청남도 예산군,7542.0
2021,충청남도 천안시,117431.0
2022,충청남도 천안시,115298.0
2023,충청남도 천안시,112035.0
2024,충청남도 천안시,108753.0
2025,충청남도 천안시,105164.0
2026,충청남도 천안시,103330.0
2027,충청남도 천안시,101392.0
2028,충청남도 천안시,99574.0
2029,충청남도 천안시,97868.0
2030,충청남도 천안시,95942.0
2021,충청남도 청양군,3672.0
2022,충청남도 청양군,3491.0
2023,충청남도 청양군,3238.0
2024,충청남도 청양군,3168.0
2025,충청남도 청양군,3065.0
2026,충청남도 청양군,3082.0
2027,충청남도 청양군,3038.0
2028,충청남도 청양군,3028.0
2029,충청남도 청양군,3003.0
2030,충청남도 청양군,2993.0
2021,충청남도 태안군,8321.0
2022,충청남도 태안군,8204.0
2023,충청남도 태안군,7854.0
2024,충청남도 태안군,7565.0
2025,충청남도 태안군,7124.0
2026,충청남도 태안군,7033.0
2027,충청남도 태안군,6826.0
2028,충청남도 태안군,6662.0
2029,충청남도 태안군,6496.0
2030,충청남도 태안군,6337.0
2021,충청남도 홍성군,14994.0
2022,충청남도 홍성군,14693.0
2023,충청남도 홍성군,14397.0
2024,충청남도 홍성군,13728.0
2025,충청남도 홍성군,13058.0
2026,충청남도 홍성군,13497.0
2027,충청남도 홍성군,13440.0
2028,충청남도 홍성군,13479.0
2029,충청남도 홍성군,13499.0
2030,충청남도 홍성군,13518.0
2021,충청북도 괴산군,4408.0
2022,충청북도 괴산군,4253.0
2023,충청북도 괴산군,3857.0
2024,충청북도 괴산군,3549.0
2025,충청북도 괴산군,3364.0
2026,충청북도 괴산군,3300.0
2027,충청북도 괴산군,3202.0
2028,충청북도 괴산군,3107.0
2029,충청북도 괴산군,3008.0
2030,충청북도 괴산군,2916.0
2021,충청북도 단양군,3612.0
2022,충청북도 단양군,3420.0
2023,충청북도 단양군,2958.0
2024,충청북도 단양군,2511.0
2025,충청북도 단양군,2264.0
2026,충청북도 단양군,2162.0
2027,충청북도 단양군,2038.0
2028,충청북도 단양군,1922.0
2029,충청북도 단양군,1798.0
2030,충청북도 단양군,1683.0
2021,충청북도 보은군,4326.0
2022,충청북도 보은군,4051.0
2023,충청북도 보은군,3724.0
2024,충청북도 보은군,3445.0
2025,충청북도 보은군,3289.0
2026,충청북도 보은군,3233.0
2027,충청북도 보은군,3120.0
2028,충청북도 보은군,3028.0
2029,충청북도 보은군,2928.0
2030,충청북도 보은군,2831.0
2021,충청북도 영동군,5942.0
2022,충청북도 영동군,5403.0
2023,충청북도 영동군,4986.0
2024,충청북도 영동군,4471.0
2025,충청북도 영동군,4006.0
2026,충청북도 영동군,3869.0
2027,충청북도 영동군,3700.0
2028,충청북도 영동군,3572.0
2029,충청북도 영동군,3464.0
2030,충청북도 영동군,3374.0
2021,충청북도 옥천군,5989.0
2022,충청북도 옥천군,5697.0
2023,충청북도 옥천군,5264.0
2024,충청북도 옥천군,4858.0
2025,충청북도 옥천군,4563.0
2026,충청북도 옥천군,4438.0
2027,충청북도 옥천군,4260.0
2028,충청북도 옥천군,4107.0
2029,충청북도 옥천군,3933.0
2030,충청북도 옥천군,3769.0
2021,충청북도 음성군,13690.0
2022,충청북도 음성군,12908.0
2023,충청북도 음성군,12442.0
2024,충청북도 음성군,11919.0
2025,충청북도 음성군,11290.0
2026,충청북도 음성군,11328.0
2027,충청북도 음성군,10896.0
2028,충청북도 음성군,10851.0
2029,충청북도 음성군,10572.0
2030,충청북도 음성군,10499.0
2021,충청북도 제천시,19174.0
2022,충청북도 제천시,18110.0
2023,충청북도 제천시,17283.0
2024,충청북도 제천시,16518.0
2025,충청북도 제천시,15921.0
2026,충청북도 제천시,15820.0
2027,충청북도 제천시,15742.0
2028,충청북도 제천시,15632.0
2029,충청북도 제천시,15525.0
2030,충청북도 제천시,15420.0
2021,충청북도 증평군,4551.0
2022,충청북도 증평군,4295.0
2023,충청북도 증평군,4112.0
2024,충청북도 증평군,4000.0
2025,충청북도 증평군,3959.0
2026,충청북도 증평군,3900.0
2027,충청북도 증평군,3855.0
2028,충청북도 증평군,3811.0
2029,충청북도 증평군,3775.0
2030,충청북도 증평군,3744.0
2021,충청북도 진천군,13218.0
2022,충청북도 진천군,13418.0
2023,충청북도 진천군,13335.0
2024,충청북도 진천군,13111.0
2025,충청북도 진천군,13059.0
2026,충청북도 진천군,13122.0
2027,충청북도 진천군,13188.0
2028,충청북도 진천군,13248.0
2029,충청북도 진천군,13318.0
2030,충청북도 진천군,13382.0
2021,충청북도 충주시,30601.0
2022,충청북도 충주시,29444.0
2023,충청북도 충주시,27813.0
2024,충청북도 충주시,25914.0
2025,충청북도 충주시,23533.0
2026,충청북도 충주시,22145.0
2027,충청북도 충주시,21396.0
2028,충청북도 충주시,21014.0
2029,충청북도 충주시,20875.0
2030,충청북도 충주시,20854.0
