행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),총인구수-학령인구(명),행정구역
부산광역시,부산진구,2010,394086.769488252,44.77821285959442,31.860037472429365,3254.8249181048463,2282.0251115110505,2377.7165363090917,792.8683812761265,66621,327715.36200380005,부산광역시 부산진구
부산광역시,동래구,2010,282442.2497968736,27.99060083449392,21.98837489900041,2011.0060402027225,1371.568331947486,1390.449453180836,552.7594823707998,54555,227963.6864858055,부산광역시 동래구
부산광역시,남구,2010,297605.8619011176,22.014409699926713,19.976170563316213,2428.0789962598656,1586.1431870761162,1588.2170980230878,609.5417768687627,53215,244535.91501614277,부산광역시 남구
부산광역시,북구,2010,311280.0588169942,30.960415294375917,25.94988480955379,2361.8304031178777,1447.298269960599,1697.0758255717049,637.4138149704193,66336,245195.78858127975,부산광역시 북구
부산광역시,해운대구,2010,424659.6088029087,36.88082809703837,31.867993235483148,3351.773826154117,1962.346211612952,2286.542149052749,878.9048018745555,89183,335964.62446880306,부산광역시 해운대구
부산광역시,사하구,2010,357378.5804943751,41.82704041003574,26.9204250447459,3040.7177073300827,1830.780469218739,2262.4709935571295,791.0677795630513,69512,288140.3184250084,부산광역시 사하구
부산광역시,금정구,2010,255308.5868217716,26.025593439964148,21.007148044639006,1635.7193303824283,1446.1223834503182,1193.1542101329433,445.8470800715051,47905,207413.32469168486,부산광역시 금정구
부산광역시,강서구,2010,64823.63855196659,16.157949657257422,17.06926063095273,626.4108222112138,468.7667407727262,461.00369742956576,146.73100248521058,9420,54928.723681234864,부산광역시 강서구
부산광역시,연제구,2010,213089.83404549144,15.126084065705198,16.04843298018746,1638.5136684026877,1086.8746314282105,1236.8322274405966,423.126885879432,37948,175055.80477738642,부산광역시 연제구
부산광역시,수영구,2010,178975.70723466086,22.030442645564523,10.10453292058478,1271.103872344058,1003.4368975236127,958.4813016093838,369.6469743168901,29548,149258.7439731587,부산광역시 수영구
부산광역시,사상구,2010,257733.58439731298,29.973244365767318,20.998355425878554,2184.2648451786845,1333.843919642362,1690.4145983230626,613.2199265359861,48525,209223.96691666186,부산광역시 사상구
부산광역시,기장군,2010,104041.58450338419,19.103476330348226,16.059344613436934,1086.8671452123433,631.4896932353357,755.9700955853805,261.8164882953777,18728,85010.79587233085,부산광역시 기장군
대구광역시,중구,2010,80627.21110061074,13.329982158552744,10.207024726482924,550.2252505763759,550.8452637931507,459.6151522172233,203.8683675719463,11165,68779.09732101193,대구광역시 중구
대구광역시,서구,2010,225539.1824478462,18.281697366068794,17.1261080799897,1312.9253386934106,1340.9954143555515,1235.810702150415,620.9267446122299,40098,185141.19851859118,대구광역시 서구
대구광역시,북구,2010,450264.8355256135,67.609481175284,37.836086278900055,4255.243139605009,1932.404406356243,2470.284060923694,904.7690105904114,100292,350500.6519864263,대구광역시 북구
대구광역시,수성구,2010,459622.6969231953,42.921003169286514,32.90281949105777,2788.8023178415224,1922.3091801502505,1763.2931556591716,706.7786589756196,114551,345757.43422745704,대구광역시 수성구
대구광역시,달서구,2010,603298.4867054028,73.59505224709947,50.72011022467812,5368.639098448431,2387.8940219103847,3344.7123248277517,1109.6845088469597,139373,464840.24598430126,대구광역시 달서구
대구광역시,달성군,2010,179586.0799753033,36.013140350868134,25.009603894587535,2098.004513424973,969.6080693908797,1126.4624533247797,387.0957685356415,37245,142180.21767400185,대구광역시 달성군
인천광역시,중구,2010,95090.80811183131,13.2697195129071,12.11841294107716,918.0844733352477,584.7593037735979,672.1882758959117,322.1070397499593,15436,79177.04671696427,인천광역시 중구
인천광역시,동구,2010,82092.5668702705,11.301679889208074,8.16995927675668,776.4565267599968,502.97685510225006,535.3168199832318,184.95450224887625,13286,68288.19983195905,인천광역시 동구
인천광역시,연수구,2010,280133.7761393186,33.13023212262362,20.073914028449718,2322.936172974482,1033.1104365850354,1522.9102918931342,613.5688389621685,68263,211811.27259276863,인천광역시 연수구
인천광역시,남동구,2010,472696.3679575292,67.79554730302299,32.95772906537072,4644.937861358225,1873.7072839959387,3084.0022216497573,1284.3368504975494,99365,373515.8711837376,인천광역시 남동구
인천광역시,부평구,2010,565964.6064046026,68.8152302293249,41.87823007865132,5317.5082187001435,2380.034522573922,3537.204412610532,1480.7988497689366,118245,448059.1505097876,인천광역시 부평구
인천광역시,계양구,2010,348708.3177374435,39.14408431444149,26.05587807851301,3403.7529904327034,1237.7916305861747,2214.9593721926753,926.9030523943337,80106,268522.660663644,인천광역시 계양구
인천광역시,서구,2010,407930.99688199145,69.7691571651505,34.934582173493524,4041.681835102845,1514.4040784027568,2542.6157786353083,1076.3703203899493,94084,313994.33786689484,인천광역시 서구
인천광역시,강화군,2010,70492.42475290246,25.351431556236715,22.13156262642137,388.0072336220338,726.2898847403743,324.403030559313,125.57886582647092,9950,59773.22218477374,인천광역시 강화군
인천광역시,옹진군,2010,22010.00847861902,11.318911616332478,6.199494885004095,183.69127530523565,161.2571665232874,141.7965527554015,53.701685865776206,2371,18961.107756270547,인천광역시 옹진군
광주광역시,동구,2010,105843.83939344404,15.289254310991943,11.150010195026553,670.4456847591107,721.751715105084,548.3557678545635,250.50863880101284,17967,87494.76797642767,광주광역시 동구
광주광역시,서구,2010,302335.67982242355,51.86301820080479,26.968310968174276,2705.983480676932,1252.6746027666716,1746.483914444541,628.1501819428069,73185,229405.57848676946,광주광역시 서구
광주광역시,남구,2010,216801.09328980467,36.016352147456125,21.018649763766476,1725.691138604191,1165.8082634803563,1150.532819430619,414.3538200568783,48288,168520.54464222206,광주광역시 남구
광주광역시,북구,2010,463973.3798809545,80.51545490715284,44.75377720312276,4289.626613025243,2023.9964142736358,2583.160155233168,960.06255185936,107857,356795.3129253769,광주광역시 북구
광주광역시,광산구,2010,361291.5816384849,63.69049132023689,40.80287442508214,4537.660603521012,1355.0709133398855,2508.9682524922573,740.1142921467665,94013,267853.944093,광주광역시 광산구
대전광역시,동구,2010,248681.30519728034,38.01256244028237,23.01878200129775,2310.3999866191693,1381.94672119651,1627.6974914286586,611.9114113713945,45875,202758.31181569232,대전광역시 동구
대전광역시,중구,2010,265703.98747224256,39.02811951338899,26.97785275729638,2281.0737696056635,1395.132152710593,1595.5105690682003,636.052941748557,52699,212982.3456118497,대전광역시 중구
대전광역시,서구,2010,497030.0761450232,71.68391496762237,35.894474585903396,4576.6439414992965,1742.553013202732,3064.239911093067,956.2149175922433,117219,380482.4247520537,대전광역시 서구
대전광역시,유성구,2010,281940.58474440454,53.93837890613368,31.956074071545807,3197.067773729463,915.7765909252175,1828.3220632767616,463.81380879810314,67011,214915.11225221335,대전광역시 유성구
대전광역시,대덕구,2010,208400.7418169984,34.12874357747231,20.08154571670979,1929.1638136298468,872.1502658156053,1221.842501199143,516.9203119461524,46715,161513.86983970535,대전광역시 대덕구
울산광역시,중구,2010,233008.70511611458,29.101215051805504,20.05229218349573,1863.6728663695997,986.0330983420065,1477.4696403935886,578.6174236726685,50836,182121.12719924332,울산광역시 중구
울산광역시,남구,2010,342758.78316673846,44.88495113237339,29.921169332104085,3137.61028768652,1154.2869978688123,2225.297210696736,774.0576385366744,80134,262971.7281582444,울산광역시 남구
울산광역시,동구,2010,171425.91420652225,23.15173114710425,16.088142603540426,1982.59973705267,611.0857373395702,1416.3895431143785,380.7222886928228,35222,136016.48113633296,울산광역시 동구
울산광역시,북구,2010,178185.1980690501,32.04229498316607,19.054513193752697,2284.4465012263395,572.4493595221384,1238.8188503243616,376.0925748486963,44216,133866.87283187232,울산광역시 북구
울산광역시,울주군,2010,201495.0977131893,51.832367528292494,32.91138299487922,2163.4376649606834,1008.3407976948369,1302.862530530561,488.6999758759612,43452,157930.09600892785,울산광역시 울주군
경기도,수원시,2010,1070670.6656486506,165.7931419030049,87.40265421630123,11180.28077248457,4017.225857890866,7582.542627129842,2461.900477900676,243921,828411.3377316957,경기도 수원시
경기도,성남시,2010,974557.7688764868,114.30226998913005,65.62293619794873,9679.665451621431,3597.5905057864948,7164.155879353815,2165.267644223548,198116,777610.3470773245,경기도 성남시
경기도,의정부시,2010,431338.7472961463,63.79362572195386,30.965479476052252,3915.254491231797,1928.3907778958,2562.499007650718,1212.4786685515926,90338,341162.79455753556,경기도 의정부시
경기도,안양시,2010,619445.8378310403,81.63440730460542,39.8764870510419,5843.214069479436,2143.3448595570444,3997.1620166191633,1234.3729067100846,133819,486181.6255602495,경기도 안양시
경기도,부천시,2010,870437.7654474124,113.32554020033808,61.66235977668676,8481.749799415089,3161.8180530917357,5721.159705171033,2093.1806473311967,182639,688826.557915208,경기도 부천시
경기도,광명시,2010,344747.9039684773,46.980870166505355,23.050367354731595,3918.044153108024,1309.0376977428534,2848.3079867701817,670.7154868021289,68038,276575.9816940075,경기도 광명시
경기도,평택시,2010,419369.6855889422,96.78756052721818,49.99517463216706,4391.450364019506,2009.1506919615138,2716.971023486764,1100.3234512255374,89820,329566.67552943964,경기도 평택시
경기도,동두천시,2010,97897.33298725405,20.238296643488468,11.167296231732246,1008.6806615314503,589.6061822512486,651.4367682494416,317.5157919023554,18157,79302.084072165,경기도 동두천시
경기도,안산시,2010,711936.9414531844,93.57541687662514,53.76918745385744,6889.250885626372,2419.4506523372584,4743.419464253525,2115.082900093214,169380,543408.6722692917,경기도 안산시
경기도,고양시,2010,944393.7149049211,146.9611566391132,76.50349642837162,8232.746560510772,3665.214843651083,5338.52853679067,2001.4825383680252,219030,726817.7764340179,경기도 고양시
경기도,과천시,2010,75929.93641979361,7.412386977226662,4.253037977167984,613.4206636256496,251.04139669014572,393.4338512961582,90.72898635007103,16882,58361.53728734073,경기도 과천시
경기도,구리시,2010,198661.7187103507,33.11673612090247,15.12944931952819,1977.5495796267785,781.9632915279606,1281.3755080158007,502.4171260518443,42489,155789.51833562512,경기도 구리시
경기도,남양주시,2010,562229.48818698,89.49267238794957,52.716801509386656,5797.013715801298,2394.881800430358,3212.693656325873,1359.517423990529,118470,444238.5917846957,경기도 남양주시
경기도,오산시,2010,185770.04951289014,35.397032477296655,20.257329060957076,2652.0963752468865,579.1118638834876,1714.3307342516248,514.2089132213662,37843,147231.801785692,경기도 오산시
경기도,시흥시,2010,403959.8477458692,57.91511473638553,35.935436506905255,4499.837834369313,1427.6330669375593,2958.956291188642,1181.6880583832246,93970,310085.5223157064,경기도 시흥시
경기도,군포시,2010,289252.61628052127,43.08203532496749,25.050788255521493,3497.958860412414,945.6666683197176,2184.448384530376,550.1075525338897,60693,228296.08483953576,경기도 군포시
경기도,의왕시,2010,150534.73936493666,20.36020437894067,11.219273872376839,1482.007059605417,567.3785310601667,956.1126567954052,304.1397940595774,30830,119082.1989293841,경기도 의왕시
경기도,하남시,2010,153344.5667694586,22.254043776806142,13.164792829340342,1436.234281798339,694.026360727486,964.0098232077388,337.1990985040534,27382,125390.18421679025,경기도 하남시
경기도,용인시,2010,871760.2002391669,142.0839529977614,91.39025104617943,9670.540311463585,2857.298154405941,5489.247203266003,1630.5367634508823,191613,681265.9835768891,경기도 용인시
경기도,파주시,2010,356068.528712,79.66522381259935,53.743267374214604,3782.712722695554,1756.5190609722688,2215.8031982053426,816.844054449255,71543,284457.0175448179,경기도 파주시
경기도,이천시,2010,205423.3088646101,49.194608086549955,31.120137659957155,2341.0753981677935,1027.152034726508,1478.887279538795,521.2429509286845,43007,161842.79974879406,경기도 이천시
경기도,안성시,2010,179882.40172457663,46.24406586856671,34.095331816536365,1867.4001750379225,1053.9996040880512,1265.6504924946873,417.5931995458854,34198,145219.40143047657,경기도 안성시
경기도,김포시,2010,240156.02882368024,51.98138984078355,30.989872370234586,2168.7013189655995,1028.281205176851,1435.235066247392,557.0532534896465,50645,189170.95464870517,경기도 김포시
경기도,화성시,2010,505300.0603979069,108.4784922973093,67.65459162656747,8170.143548588418,1808.4678061477393,3938.7807508998644,1125.2778581178777,102533,402847.2752753214,경기도 화성시
경기도,광주시,2010,251687.07158939322,35.14036040282697,24.062541450551716,2555.9623587653846,1144.2943050505996,1643.8479219634785,679.754863637756,48825,202490.88762440562,경기도 광주시
경기도,양주시,2010,198684.66241787822,41.0386554073712,29.97332861580527,2002.2708573147079,966.5993701190023,1195.8521448091597,570.3233040979881,39775,158546.38382905177,경기도 양주시
경기도,포천시,2010,159851.46248164144,41.95153234977377,31.91181742463731,1277.4954308440574,1045.2414756403518,994.3549389960389,519.550626594273,31501,128135.88209156587,경기도 포천시
경기도,연천군,2010,46307.337355904245,16.171121419126646,13.096033266769409,377.9767964595617,419.45882771393127,277.9052648565781,104.62640493297809,7572,38493.0141084618,경기도 연천군
경기도,가평군,2010,60099.994349125365,18.179815452743696,13.152386430487576,429.12934651002485,577.5648176853477,338.1046573503038,139.06128718054458,9620,50214.38343495986,경기도 가평군
경기도,양평군,2010,99087.74353780704,28.212915561279686,21.104887076494045,645.9638849640211,760.5033788473663,558.870840179839,230.86645564015583,15760,82657.78253731705,경기도 양평군
강원특별자치도,춘천시,2010,267712.6829417854,38.78809281433672,38.767454934345665,2256.7744378148495,1607.9979552680782,1532.1328020808637,571.2788044776643,55940,212253.88269092434,강원특별자치도 춘천시
강원특별자치도,원주시,2010,312529.23226451006,60.66704207767649,45.77676533059539,2917.18780933692,1682.7011736690777,1841.5048824546207,765.6762948446208,68148,244872.82850685887,강원특별자치도 원주시
강원특별자치도,강릉시,2010,217270.33,39.83,34.79,1632.26,1405.4799999999998,1065.56,484.46,43102,174407.50999999998,강원특별자치도 강릉시
강원특별자치도,동해시,2010,95331.55820027366,23.014717316382782,14.093537987287087,766.7103119476589,662.1301175691516,526.9041723290462,233.0011281228585,19184,76138.25868510059,강원특별자치도 동해시
강원특별자치도,태백시,2010,50851.81259059637,15.04018915504997,13.040567465149909,473.6723415141263,395.7230358458798,308.4893081335762,118.83440656546621,8730,42128.38474037257,강원특별자치도 태백시
강원특별자치도,속초시,2010,83752.54644192469,12.029064020971482,12.02,695.1517901359385,566.111813603371,441.13802233030776,259.140903544573,17637,66244.82105678543,강원특별자치도 속초시
강원특별자치도,삼척시,2010,72184.63873210653,20.013185564248904,19.937898195531115,480.27627309508495,590.1509200112761,359.23180662578267,160.49039429054687,13494,58655.71099602428,강원특별자치도 삼척시
강원특별자치도,홍천군,2010,70855.83318496586,27.045078759886042,26.019671554745734,501.1817026047796,638.1531201003941,351.98010684375146,148.29311569341127,12117,58521.33026746906,강원특별자치도 홍천군
강원특별자치도,횡성군,2010,45575.392937470904,15.262961976028562,16.178878664005357,292.86265469276515,416.5824449155129,209.0426539326682,97.28584520939897,7229,38051.82326842455,강원특별자치도 횡성군
강원특별자치도,영월군,2010,40596.85193742503,18.036707173084103,13.044989075411994,234.87021815738765,427.88899495752844,172.27892092751583,103.35348085670546,6463,34095.42690554721,강원특별자치도 영월군
강원특별자치도,평창군,2010,43808.08403149356,21.004238996892653,19.97068227607234,276.566685180726,398.4125451582502,198.16857210593412,101.52362934729233,7009,36759.88867370523,강원특별자치도 평창군
강원특별자치도,정선군,2010,41078.33699505234,18.99435330632661,16.988104021989,271.40905361034976,380.26751392986705,257.5881849955752,98.08299041023606,6046,35020.16284155386,강원특별자치도 정선군
강원특별자치도,철원군,2010,49198.52718282907,17.050375286249658,16.995751829344677,465.84000638991404,346.1634031228113,264.1023062231582,98.26216919257007,9201,39948.88620339759,강원특별자치도 철원군
강원특별자치도,화천군,2010,25076.941024705724,14.071381639190964,13.065028578879392,248.81708546485672,201.43118099947756,158.0087572387792,64.42174695679898,3981,20946.455011299156,강원특별자치도 화천군
강원특별자치도,양구군,2010,22453.204421928996,10.119299766093986,10.092903448420124,210.6005126757808,171.7386676190677,159.34766405099063,48.34647835099931,4070,18260.406089559896,강원특별자치도 양구군
강원특별자치도,인제군,2010,31873.04390421738,18.93214570466592,13.976594785316458,385.1277295656252,253.13781780240106,207.95277376930235,71.23751351615415,5546,26316.41992480493,강원특별자치도 인제군
강원특별자치도,고성군,2010,30440.735684575237,11.025125277379226,13.987562638689612,173.34127657939035,307.5107294739374,177.48132176769641,77.15045592121083,4765,25597.212698877538,강원특별자치도 고성군
강원특별자치도,양양군,2010,28258.29489662975,15.972514042647038,13.988787281413378,185.30787787600534,274.6924590919223,129.0601350240222,77.02660916716641,4362,23818.449227218847,강원특별자치도 양양군
충청북도,청주시,2010,651321.913831942,96.38648544100536,58.64494751983521,6898.870749007072,2615.9715552218827,3993.904263324494,1394.1458772720164,151613,500816.07579144975,충청북도 청주시
충청북도,충주시,2010,207405.84640312562,47.774101696308406,37.81947031942679,1713.4151392334302,1362.6605475220533,1114.545141077945,517.2669026361278,42402,165231.19252138853,충청북도 충주시
충청북도,제천시,2010,137059.48733242377,34.954751179078315,24.00033443241978,1061.0017370248347,1015.723745973763,690.4276618334663,349.3446912139082,27027,110069.28804659664,충청북도 제천시
충청북도,보은군,2010,36996.0695108491,17.243875943118432,15.110529308971742,203.20332332643105,436.0998007289447,165.9400408617012,64.46951509249378,5190,31338.91024275971,충청북도 보은군
충청북도,옥천군,2010,55790.94771413517,20.1838921715649,13.109148707975425,372.3766090026041,518.5929812281056,284.3870055417502,115.86055498105459,8840,46543.676859371095,충청북도 옥천군
충청북도,영동군,2010,51181.05980329144,18.071765519829086,15.0382856716921,348.5059562300902,567.1086354068282,224.49953524819497,96.70424656210648,8122,42921.03308049216,충청북도 영동군
충청북도,진천군,2010,63970.71995602663,17.3207727479855,15.181988787615449,650.2059093702959,479.3537576378417,463.6560028181016,176.20481840510803,11716,51835.79581389328,충청북도 진천군
충청북도,괴산군,2010,37999.904269886734,16.150264652725767,15.081982857560746,192.2356862761314,477.1453729287944,177.60840561446292,85.72578815821284,4783,32938.93960395855,충청북도 괴산군
충청북도,음성군,2010,91107.88787539276,24.988382169849604,20.98506202927635,840.8409371241024,746.2156698655998,577.8075920525805,226.00899291824254,16670,74428.31290193945,충청북도 음성군
충청북도,단양군,2010,32450.686026494288,14.125270614102106,11.08462947174657,180.2988042911626,335.5840890023236,157.0870588950965,65.51203247195576,4913,27411.317000334715,충청북도 단양군
충청북도,증평군,2010,35221.50422764231,5.3579577064858706,4.257602706703982,422.56256165603475,230.48619812291665,246.70060949525248,82.89628952498656,6532,28321.948245342122,충청북도 증평군
충청남도,천안시,2010,554398.0364084934,101.46165801377455,68.6420425893037,6344.556670558693,2243.2740072809006,4154.410566312627,1363.8164820574077,124901,430268.64537617384,충청남도 천안시
충청남도,공주시,2010,126103.24864589052,39.04642654700385,31.976072331264746,894.4386893991884,1093.5356765430986,619.2734968442,267.59169849048885,23194,102614.63297817869,충청남도 공주시
충청남도,보령시,2010,106888.25560453415,34.87569547272415,28.905196243706204,806.6854683641446,861.128880755664,613.749131062757,249.6933267872062,19230,87749.50847692757,충청남도 보령시
충청남도,아산시,2010,265029.35280783806,49.061159099032885,41.95274037653556,3818.2123524513477,1307.6917950112813,2234.0324841821493,627.8565089982569,52782,212248.99311800476,충청남도 아산시
충청남도,서산시,2010,159610.9129165492,40.86431121124773,28.928894317437,1702.7315208972218,993.8970632537184,1031.3682809629133,385.85122115036694,32929,126888.59889171523,충청남도 서산시
충청남도,논산시,2010,127976.19719818923,35.02408355169416,35.90677086552386,936.4761841328708,1123.599910275658,645.9455774539973,303.693579453225,22801,105036.92902547808,충청남도 논산시
충청남도,계룡시,2010,44882.657045367305,9.320704330997806,5.224448958857863,447.0697753230049,146.760035285225,187.6434281252061,72.02574987892757,11413,33109.57255377428,충청남도 계룡시
충청남도,금산군,2010,57424.56457500294,19.09527326420896,16.040413880340875,523.1256870224605,602.715507032541,334.314037620966,128.79985276653974,8610,48602.910746104906,충청남도 금산군
충청남도,부여군,2010,75506.66097674602,28.065858165508754,25.04360722081716,429.5720115941063,834.1665123714502,371.05901649514544,162.11805385158263,12298,63093.9309389571,충청남도 부여군
충청남도,서천군,2010,61230.10575834688,20.274643253208865,18.226270419122002,356.29841673477415,685.922077926546,257.0240686429784,105.0616658271745,9212,51769.49938729764,충청남도 서천군
충청남도,청양군,2010,33356.870664099166,14.200022807669917,13.159031509907765,208.6789195091265,445.1092111593011,158.13521178974264,59.97556485570798,4797,28401.045749128734,충청남도 청양군
충청남도,홍성군,2010,88279.26244916035,30.994168287908177,24.00789385820354,615.603730833824,821.8949640776196,445.54067550518374,180.71341940449054,15888,72350.59824989221,충청남도 홍성군
충청남도,예산군,2010,88121.03557548774,29.15431399576145,24.102146485309774,563.1939839212538,891.361101324842,441.96192493452673,195.7289862740056,14335,73521.28941037225,충청남도 예산군
충청남도,태안군,2010,64014.46216386883,25.131716005507506,20.075858002753755,412.99744700802853,544.0750300963814,323.51710232769653,163.6716929145561,9606,54223.43091888349,충청남도 태안군
전라북도,전주시,2010,636173.6798206501,111.23909862453662,66.63712008845548,5714.567593341596,2898.4945732466144,3592.2544504662146,1151.8299521050976,151005,486482.4887924091,전라북도 전주시
전라북도,군산시,2010,271492.9250440287,57.867574174343574,52.819812252845146,2553.5412320457676,1744.979836920359,1846.164607100831,638.9768673654903,54777,216935.44578792897,전라북도 군산시
전라북도,익산시,2010,306146.83054511854,86.59770655181576,60.76797404162543,2621.45770795229,1900.6401876734997,1719.899926117373,703.9336640394912,66259,240152.2480011067,전라북도 익산시
전라북도,정읍시,2010,121887.19931741619,44.862723452616464,35.89116426958178,912.0628230861635,1162.5100117853915,584.0803131431406,281.40225440491156,23035,98863.27383001015,전라북도 정읍시
전라북도,남원시,2010,87219.61119676389,28.83389734488962,26.845844198903322,676.4826821111691,805.7163550870242,399.56390164312074,159.93029368152028,16630,70708.4104687751,전라북도 남원시
전라북도,김제시,2010,95687.99140076709,40.160866088112805,36.06001650743934,694.1999410096032,942.9197921908104,490.30720201854035,233.49488354745154,15014,80337.66216341386,전라북도 김제시
전라북도,완주군,2010,87615.4006506068,32.360255663500574,29.168827262848602,1013.6983512383893,768.0018991864579,598.0298343129267,199.4527064916576,14319,72682.56180574163,전라북도 완주군
전라북도,진안군,2010,28519.183271024824,13.163760389459409,13.091248271402362,333.09827147883686,341.5163339128851,164.57653201817874,68.64799865014017,3681,24610.315649740645,전라북도 진안군
