행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률,행정구역
서울특별시,서초구,2024,416692.0,-2162.0,-1.162535840441006,26.0,24.0,1876.0,1425.0,1307.0,561.0,-6022.0,72245.0,-1.6580386580723065,5.0,서울특별시 서초구
서울특별시,서초구,2025,414641.0,-1927.0,-1.1475682966953737,26.0,24.0,1853.0,1425.0,1168.0,561.0,-6021.0,71989.0,-1.6931912405918492,5.0,서울특별시 서초구
서울특별시,서초구,2026,412612.0,-1780.0,-1.1549390397074961,26.0,24.0,1839.0,1425.0,1030.0,561.0,-6021.0,72242.0,-1.6679455129736416,5.0,서울특별시 서초구
서울특별시,서초구,2027,410606.0,-1689.0,-1.1513093290833596,26.0,24.0,1831.0,1425.0,892.0,561.0,-6021.0,71992.0,-1.686076378966728,5.0,서울특별시 서초구
서울특별시,서초구,2028,408622.0,-1632.0,-1.153096774283023,26.0,24.0,1826.0,1425.0,754.0,561.0,-6021.0,72240.0,-1.6730552331066986,5.0,서울특별시 서초구
서울특별시,서초구,2029,406659.0,-1597.0,-1.1522165497492671,26.0,24.0,1823.0,1425.0,615.0,561.0,-6021.0,71995.0,-1.6824067025606568,5.0,서울특별시 서초구
서울특별시,서초구,2030,404719.0,-1575.0,-1.1526500149150645,26.0,24.0,1821.0,1425.0,477.0,561.0,-6021.0,72237.0,-1.6756907052215317,5.0,서울특별시 서초구
서울특별시,성동구,2013,299337.0,-267.0,-0.089117635,29.0,20.0,2838.0,1294.0,2432.0,613.0,-1957.0,46055.0,-3.052310283,0.277,서울특별시 성동구
서울특별시,성동구,2014,296086.0,-3251.0,-1.086066874,30.0,20.0,2654.0,1265.0,2125.0,596.0,-4828.0,43862.0,-4.76169797,1.848,서울특별시 성동구
서울특별시,성동구,2015,297003.0,917.0,0.309707315,31.0,20.0,2753.0,1244.0,2083.0,563.0,-986.0,42162.0,-3.875792258,2.218,서울특별시 성동구
서울특별시,성동구,2016,299259.0,2256.0,0.759588287,31.0,21.0,2531.0,1304.0,1944.0,547.0,643.0,40760.0,-3.3252692,2.916,서울특별시 성동구
서울특별시,성동구,2017,304808.0,5549.0,1.854246656,31.0,21.0,2462.0,1399.0,2096.0,509.0,4385.0,39952.0,-1.982335623,5.221,서울특별시 성동구
서울특별시,성동구,2018,308221.0,3413.0,1.119721267,31.0,21.0,2346.0,1383.0,2000.0,550.0,2346.0,38939.0,-2.535542651,7.377,서울특별시 성동구
서울특별시,성동구,2019,300889.0,-7332.0,-2.378812605,30.0,21.0,2191.0,1369.0,1758.0,528.0,-8180.0,36972.0,-5.051490793,5.882,서울특별시 성동구
서울특별시,성동구,2020,293556.0,-7333.0,-2.43711136,28.0,21.0,1945.0,1363.0,1573.0,502.0,-7943.0,34901.0,-5.601536298,5.129,서울특별시 성동구
서울특별시,성동구,2021,293628.0,-5326.0,-1.8976926466853534,26.0,21.0,1841.0,1344.0,1620.0,503.0,-5778.0,34679.0,-4.959553138204008,5.0,서울특별시 성동구
서울특별시,성동구,2022,293622.0,-4016.0,-1.518612553136136,25.0,21.0,1737.0,1351.0,1573.0,502.0,-4460.0,34497.0,-4.564372158771298,5.0,서울특별시 성동구
서울특별시,성동구,2023,293623.0,-3163.0,-1.2522114925532395,24.0,21.0,1633.0,1349.0,1620.0,502.0,-3657.0,34350.0,-4.3211134313071335,5.0,서울특별시 성동구
서울특별시,성동구,2024,293623.0,-2606.0,-1.06499637287965,24.0,21.0,1529.0,1349.0,1573.0,502.0,-3168.0,34230.0,-4.171372397281582,5.0,서울특별시 성동구
서울특별시,성동구,2025,293623.0,-2242.0,-0.9334297005934863,23.0,21.0,1425.0,1349.0,1620.0,502.0,-2871.0,34133.0,-4.079197380562625,5.0,서울특별시 성동구
서울특별시,성동구,2026,293623.0,-2005.0,-0.8409703453521227,23.0,21.0,1321.0,1349.0,1573.0,502.0,-2690.0,34053.0,-4.022457865155711,5.0,서울특별시 성동구
서울특별시,성동구,2027,293623.0,-1851.0,-0.7759939176360308,23.0,21.0,1217.0,1349.0,1620.0,502.0,-2580.0,33989.0,-3.9875311277033347,5.0,서울특별시 성동구
서울특별시,성동구,2028,293623.0,-1750.0,-0.7303313002867834,23.0,21.0,1113.0,1349.0,1573.0,502.0,-2513.0,33936.0,-3.966031525877011,5.0,서울특별시 성동구
서울특별시,성동구,2029,293623.0,-1684.0,-0.6982415918113603,23.0,21.0,1009.0,1349.0,1620.0,502.0,-2472.0,33893.0,-3.9527971698390116,5.0,서울특별시 성동구
서울특별시,성동구,2030,293623.0,-1642.0,-0.675690335448597,23.0,21.0,906.0,1349.0,1573.0,502.0,-2447.0,33859.0,-3.9446505920021107,5.0,서울특별시 성동구
서울특별시,성북구,2013,476589.0,-5268.0,-1.09327041,55.0,29.0,3831.0,2171.0,2809.0,934.0,-7181.0,78474.0,-2.913558253,0.182,서울특별시 성북구
서울특별시,성북구,2014,466706.0,-9883.0,-2.073694525,55.0,29.0,3537.0,2117.0,2415.0,907.0,-11439.0,75345.0,-3.987307898,1.425,서울특별시 성북구
서울특별시,성북구,2015,459275.0,-7431.0,-1.592222941,55.0,29.0,3514.0,2154.0,2379.0,823.0,-9409.0,72632.0,-3.600769792,2.191,서울특별시 성북구
서울특별시,성북구,2016,450355.0,-8920.0,-1.942191497,52.0,29.0,3060.0,2139.0,2131.0,833.0,-10396.0,69964.0,-3.673312039,2.398,서울특별시 성북구
서울특별시,성북구,2017,444055.0,-6300.0,-1.398896426,52.0,29.0,2631.0,2097.0,1917.0,732.0,-6936.0,67939.0,-2.894345663,3.124,서울특별시 성북구
서울특별시,성북구,2018,435868.0,-8187.0,-1.843690534,50.0,29.0,2264.0,2215.0,1919.0,757.0,-8330.0,65608.0,-3.431019002,5.723,서울특별시 성북구
서울특별시,성북구,2019,442650.0,6782.0,1.555975662,49.0,29.0,2147.0,2184.0,1880.0,661.0,6672.0,64894.0,-1.088281917,4.97,서울특별시 성북구
서울특별시,성북구,2020,437153.0,-5497.0,-1.241838925,47.0,29.0,2041.0,2265.0,1672.0,667.0,-5278.0,62511.0,-3.672142263,4.479,서울특별시 성북구
서울특별시,성북구,2021,435241.0,4681.0,0.9570750314822429,46.0,29.0,1832.0,2217.0,1541.0,634.0,3248.0,61842.0,-1.431855410719224,5.0,서울특별시 성북구
서울특별시,성북구,2022,433749.0,-4035.0,-0.7804907252000863,45.0,29.0,1622.0,2249.0,1410.0,667.0,-3431.0,61293.0,-3.3631910501488234,5.0,서울특별시 성북구
서울특별시,성북구,2023,432586.0,3430.0,0.5925210517704675,44.0,29.0,1413.0,2228.0,1278.0,634.0,1801.0,60843.0,-1.6982000922572178,5.0,서울특별시 성북구
서울특별시,성북구,2024,431678.0,-2964.0,-0.4924228316192032,43.0,29.0,1203.0,2242.0,1147.0,667.0,-2298.0,60475.0,-3.1335771615063237,5.0,서울특별시 성북구
서울특별시,성북구,2025,430970.0,2512.0,0.36489190511368075,42.0,29.0,994.0,2232.0,1016.0,634.0,913.0,60173.0,-1.8961486210323621,5.0,서울특별시 성북구
서울특별시,성북구,2026,430418.0,-2177.0,-0.3125519415883832,41.0,29.0,784.0,2238.0,885.0,667.0,-1602.0,59925.0,-2.9629271181840244,5.0,서울특별시 성북구
서울특별시,성북구,2027,429987.0,1838.0,0.22275924084085308,40.0,29.0,575.0,2235.0,754.0,634.0,368.0,59722.0,-2.0432648308172934,5.0,서울특별시 성북구
서울특별시,성북구,2028,429651.0,-1601.0,-0.20023974782634157,39.0,29.0,366.0,2237.0,623.0,667.0,-1175.0,59556.0,-2.836099261828856,5.0,서울특별시 성북구
서울특별시,성북구,2029,429389.0,1344.0,0.13401096519163708,38.0,29.0,156.0,2235.0,492.0,634.0,34.0,59419.0,-2.1526022394628965,5.0,서울특별시 성북구
서울특별시,성북구,2030,429184.0,-1178.0,-0.13011150825694245,37.0,29.0,-53.0,2237.0,361.0,667.0,-913.0,59308.0,-2.7418402459241973,5.0,서울특별시 성북구
서울특별시,송파구,2013,668415.0,-4700.0,-0.698246213,51.0,37.0,5963.0,2168.0,4445.0,1140.0,-8902.0,120481.0,-3.561966205,3.009,서울특별시 송파구
서울특별시,송파구,2014,664738.0,-3677.0,-0.550107343,53.0,38.0,6001.0,2180.0,4480.0,1121.0,-7767.0,116032.0,-3.692698434,3.644,서울특별시 송파구
서울특별시,송파구,2015,660302.0,-4436.0,-0.667330587,54.0,38.0,5899.0,2127.0,4386.0,1069.0,-9352.0,111411.0,-3.982522063,3.045,서울특별시 송파구
서울특별시,송파구,2016,657831.0,-2471.0,-0.374222704,54.0,39.0,5500.0,2174.0,4102.0,1039.0,-7000.0,106989.0,-3.969087433,3.195,서울특별시 송파구
서울특별시,송파구,2017,664496.0,6665.0,1.013178157,56.0,39.0,4976.0,2239.0,3896.0,1041.0,3718.0,104781.0,-2.063763564,4.601,서울특별시 송파구
서울특별시,송파구,2018,666635.0,2139.0,0.3218981,56.0,39.0,4567.0,2334.0,3705.0,1010.0,-426.0,102100.0,-2.558669988,5.943,서울특별시 송파구
서울특별시,송파구,2019,675961.0,9326.0,1.398966451,51.0,40.0,4424.0,2278.0,3651.0,1060.0,6972.0,100433.0,-1.632713026,5.334,서울특별시 송파구
서울특별시,송파구,2020,667960.0,-8001.0,-1.183648169,50.0,40.0,3791.0,2300.0,3220.0,1070.0,-9529.0,97591.0,-2.829747195,5.404,서울특별시 송파구
서울특별시,송파구,2021,667998.0,7722.0,0.5503738289944222,51.0,40.0,3433.0,2298.0,3003.0,1074.0,-9077.0,96345.0,-2.1561653013657507,6.0,서울특별시 송파구
서울특별시,송파구,2022,668013.0,-8001.0,-0.9184583102353623,51.0,40.0,3200.0,2297.0,2835.0,1076.0,-9529.0,95312.0,-2.724913597399271,6.0,서울특별시 송파구
서울특별시,송파구,2023,668018.0,7722.0,0.3257403537548764,51.0,40.0,3048.0,2296.0,2703.0,1077.0,-9077.0,94455.0,-2.2446830162359985,6.0,서울특별시 송파구
서울특별시,송파구,2024,668020.0,-8001.0,-0.7281787933893573,51.0,40.0,2949.0,2295.0,2601.0,1077.0,-9528.0,93746.0,-2.6501724263894526,6.0,서울특별시 송파구
서울특별시,송파구,2025,668021.0,7722.0,0.1645609280591327,51.0,40.0,2885.0,2295.0,2521.0,1077.0,-9078.0,93158.0,-2.3077917696884276,6.0,서울특별시 송파구
서울특별시,송파구,2026,668022.0,-8001.0,-0.5916490833174388,51.0,40.0,2843.0,2295.0,2459.0,1078.0,-9528.0,92670.0,-2.5968856674517813,6.0,서울특별시 송파구
서울특별시,송파구,2027,668022.0,7722.0,0.04891116909107873,51.0,40.0,2816.0,2294.0,2410.0,1078.0,-9078.0,92266.0,-2.3527851901371757,6.0,서울특별시 송파구
서울특별시,송파구,2028,668022.0,-8001.0,-0.4936860337927338,51.0,40.0,2798.0,2294.0,2373.0,1078.0,-9527.0,91932.0,-2.558894843388983,6.0,서울특별시 송파구
서울특별시,송파구,2029,668022.0,7722.0,-0.03407005938541763,51.0,40.0,2786.0,2294.0,2343.0,1078.0,-9079.0,91654.0,-2.384863273967556,6.0,서울특별시 송파구
서울특별시,송파구,2030,668022.0,-8001.0,-0.4233954057153386,51.0,40.0,2779.0,2294.0,2320.0,1078.0,-9527.0,91424.0,-2.531809264499513,6.0,서울특별시 송파구
서울특별시,양천구,2013,492528.0,-3383.0,-0.682178859,48.0,30.0,3547.0,1813.0,2644.0,910.0,-5500.0,103289.0,-3.488067874,0.845,서울특별시 양천구
서울특별시,양천구,2014,486221.0,-6307.0,-1.280536335,50.0,30.0,3527.0,1864.0,2490.0,873.0,-8270.0,98769.0,-4.376071024,2.31,서울특별시 양천구
서울특별시,양천구,2015,484532.0,-1689.0,-0.347372902,50.0,30.0,3526.0,1898.0,2516.0,775.0,-4035.0,95292.0,-3.520335328,2.42,서울특별시 양천구
서울특별시,양천구,2016,477739.0,-6793.0,-1.401971387,49.0,30.0,3334.0,1891.0,2258.0,821.0,-9019.0,91135.0,-4.362380892,2.499,서울특별시 양천구
서울특별시,양천구,2017,471154.0,-6585.0,-1.378367686,50.0,30.0,2876.0,1805.0,2021.0,700.0,-7932.0,87475.0,-4.01602019,3.793,서울특별시 양천구
서울특별시,양천구,2018,464185.0,-6969.0,-1.479134211,47.0,30.0,2387.0,1842.0,1957.0,743.0,-7835.0,84261.0,-3.674192626,5.078,서울특별시 양천구
서울특별시,양천구,2019,458165.0,-6020.0,-1.296896711,43.0,30.0,2222.0,1900.0,1705.0,727.0,-6477.0,80988.0,-3.884359312,5.059,서울특별시 양천구
서울특별시,양천구,2020,454251.0,-3914.0,-0.854277389,39.0,30.0,1875.0,1921.0,1637.0,761.0,-3940.0,78675.0,-2.855978664,4.436,서울특별시 양천구
서울특별시,양천구,2021,449494.0,-4314.0,-1.2379800344636143,36.0,30.0,1631.0,1900.0,1512.0,724.0,-4656.0,78676.0,-3.7533857239144948,4.0,서울특별시 양천구
서울특별시,양천구,2022,444885.0,-4434.0,-1.1272018345194599,34.0,30.0,1456.0,1889.0,1388.0,761.0,-5005.0,78676.0,-3.047525984584272,4.0,서울특별시 양천구
서울특별시,양천구,2023,440418.0,-4470.0,-1.1591844380483969,33.0,30.0,1329.0,1883.0,1263.0,724.0,-5175.0,78677.0,-3.602723278988207,4.0,서울특별시 양천구
서울특별시,양천구,2024,436090.0,-4481.0,-1.1499507898305632,32.0,30.0,1237.0,1880.0,1139.0,761.0,-5259.0,78677.0,-3.1660302385182453,4.0,서울특별시 양천구
서울특별시,양천구,2025,431896.0,-4484.0,-1.152616622189507,31.0,30.0,1171.0,1879.0,1014.0,724.0,-5299.0,78678.0,-3.509513201272301,4.0,서울특별시 양천구
서울특별시,양천구,2026,427832.0,-4485.0,-1.151846973834021,31.0,30.0,1124.0,1878.0,890.0,761.0,-5319.0,78678.0,-3.239345063086871,4.0,서울특별시 양천구
서울특별시,양천구,2027,423893.0,-4485.0,-1.152069177825624,31.0,30.0,1089.0,1878.0,766.0,724.0,-5328.0,78679.0,-3.4518470815431557,4.0,서울특별시 양천구
서울특별시,양천구,2028,420077.0,-4485.0,-1.1520050256533594,31.0,30.0,1064.0,1878.0,641.0,761.0,-5333.0,78679.0,-3.2847026205001533,4.0,서울특별시 양천구
서울특별시,양천구,2029,416380.0,-4485.0,-1.152023546928232,30.0,30.0,1047.0,1878.0,517.0,724.0,-5335.0,78680.0,-3.4161708816503547,4.0,서울특별시 양천구
서울특별시,양천구,2030,412796.0,-4485.0,-1.1520181996794827,30.0,30.0,1034.0,1878.0,392.0,761.0,-5337.0,78680.0,-3.312763903148023,4.0,서울특별시 양천구
서울특별시,영등포구,2013,386471.0,-4937.0,-1.261343662,41.0,23.0,3448.0,1631.0,3086.0,817.0,-7435.0,56435.0,-4.863452461,0.594,서울특별시 영등포구
서울특별시,영등포구,2014,382352.0,-4119.0,-1.065797951,41.0,23.0,3480.0,1563.0,2951.0,773.0,-6605.0,53606.0,-5.012846638,1.838,서울특별시 영등포구
서울특별시,영등포구,2015,378504.0,-3848.0,-1.006402477,42.0,23.0,3611.0,1701.0,2934.0,726.0,-6742.0,50836.0,-5.167332015,2.177,서울특별시 영등포구
서울특별시,영등포구,2016,370613.0,-7891.0,-2.084786422,42.0,23.0,3282.0,1643.0,2609.0,693.0,-10477.0,47925.0,-5.726256983,2.376,서울특별시 영등포구
서울특별시,영등포구,2017,368550.0,-2063.0,-0.556645342,42.0,23.0,2805.0,1560.0,2539.0,628.0,-3417.0,45632.0,-4.784559207,4.024,서울특별시 영등포구
서울특별시,영등포구,2018,367778.0,-772.0,-0.209469543,42.0,23.0,2698.0,1659.0,2664.0,632.0,-2246.0,43924.0,-3.742987377,6.303,서울특별시 영등포구
서울특별시,영등포구,2019,367678.0,-100.0,-0.027190316,39.0,23.0,2633.0,1708.0,2449.0,684.0,-1379.0,42181.0,-3.968217831,5.595,서울특별시 영등포구
서울특별시,영등포구,2020,379480.0,11802.0,3.209873857,37.0,23.0,2296.0,1746.0,2421.0,612.0,10783.0,41984.0,-0.467034921,4.766,서울특별시 영등포구
서울특별시,영등포구,2021,379060.0,9959.0,2.9079607701552455,37.0,23.0,2052.0,1699.0,2429.0,565.0,9540.0,41632.0,-1.126501233260413,5.0,서울특별시 영등포구
서울특별시,영등포구,2022,378794.0,10316.0,2.9566457774318637,37.0,23.0,2045.0,1693.0,2423.0,580.0,9719.0,41359.0,-0.8112236553342651,5.0,서울특별시 영등포구
서울특별시,영등포구,2023,378625.0,10247.0,2.9487950745746434,37.0,23.0,2045.0,1693.0,2427.0,575.0,9693.0,41148.0,-0.9619515231494852,5.0,서울특별시 영등포구
서울특별시,영등포구,2024,378517.0,10260.0,2.950061039987818,37.0,23.0,2045.0,1693.0,2424.0,577.0,9697.0,40985.0,-0.8898915616210943,5.0,서울특별시 영등포구
서울특별시,영등포구,2025,378449.0,10257.0,2.949856896682881,37.0,23.0,2045.0,1693.0,2427.0,576.0,9697.0,40859.0,-0.924341979654201,5.0,서울특별시 영등포구
서울특별시,영등포구,2026,378406.0,10258.0,2.949889815819942,37.0,23.0,2045.0,1693.0,2425.0,577.0,9697.0,40761.0,-0.907871927804559,5.0,서울특별시 영등포구
서울특별시,영등포구,2027,378379.0,10258.0,2.949884507443137,37.0,23.0,2045.0,1693.0,2426.0,577.0,9697.0,40686.0,-0.915745928278783,5.0,서울특별시 영등포구
서울특별시,영등포구,2028,378361.0,10258.0,2.9498853634456577,37.0,23.0,2045.0,1693.0,2425.0,577.0,9697.0,40627.0,-0.9119815270471362,5.0,서울특별시 영등포구
서울특별시,영등포구,2029,378350.0,10258.0,2.949885225410936,37.0,23.0,2045.0,1693.0,2426.0,577.0,9697.0,40582.0,-0.9137812115504852,5.0,서울특별시 영등포구
서울특별시,영등포구,2030,378343.0,10258.0,2.9498852476697306,37.0,23.0,2045.0,1693.0,2425.0,577.0,9697.0,40547.0,-0.9129208185922729,5.0,서울특별시 영등포구
서울특별시,용산구,2013,239740.0,-3492.0,-1.43566636,17.0,15.0,2129.0,1058.0,1795.0,450.0,-4688.0,34734.0,-3.180487805,-2.113,서울특별시 용산구
서울특별시,용산구,2014,235951.0,-3789.0,-1.580462167,17.0,15.0,1976.0,1120.0,1560.0,471.0,-5017.0,33188.0,-4.450970231,1.491,서울특별시 용산구
서울특별시,용산구,2015,233342.0,-2609.0,-1.105738056,17.0,15.0,1967.0,1113.0,1515.0,424.0,-4297.0,31886.0,-3.923104737,1.501,서울특별시 용산구
서울특별시,용산구,2016,230241.0,-3101.0,-1.328950639,17.0,15.0,1708.0,1137.0,1366.0,441.0,-4491.0,30368.0,-4.760710029,3.133,서울특별시 용산구
서울특별시,용산구,2017,229161.0,-1080.0,-0.46907371,17.0,15.0,1464.0,1150.0,1357.0,389.0,-1468.0,29035.0,-4.389488936,5.225,서울특별시 용산구
서울특별시,용산구,2018,228999.0,-162.0,-0.070692657,17.0,15.0,1377.0,1203.0,1400.0,391.0,-462.0,28164.0,-2.999827794,8.598,서울특별시 용산구
서울특별시,용산구,2019,228670.0,-329.0,-0.14366875,13.0,15.0,1314.0,1107.0,1303.0,372.0,-574.0,27146.0,-3.614543389,5.86,서울특별시 용산구
서울특별시,용산구,2020,230040.0,1370.0,0.599116631,13.0,15.0,1176.0,1145.0,1175.0,359.0,1297.0,26389.0,-2.788624475,4.854,서울특별시 용산구
서울특별시,용산구,2021,229789.0,1604.0,0.499703037579838,13.0,15.0,1052.0,1112.0,1104.0,356.0,1298.0,26406.0,-3.2356942370425097,4.0,서울특별시 용산구
서울특별시,용산구,2022,229628.0,1457.0,0.5407453169163019,13.0,15.0,929.0,1145.0,1032.0,359.0,1298.0,26418.0,-2.9799547179617556,5.0,서울특별시 용산구
서울특별시,용산구,2023,229526.0,1549.0,0.5238012689729479,13.0,15.0,805.0,1112.0,961.0,357.0,1299.0,26428.0,-3.126246655311427,4.0,서울특별시 용산구
서울특별시,용산구,2024,229460.0,1491.0,0.5307965130322028,13.0,15.0,681.0,1145.0,889.0,358.0,1300.0,26436.0,-3.0425625574823294,5.0,서울특별시 용산구
서울특별시,용산구,2025,229419.0,1528.0,0.527908570339162,13.0,15.0,558.0,1112.0,818.0,357.0,1300.0,26442.0,-3.0904327843474717,4.0,서울특별시 용산구
서울특별시,용산구,2026,229392.0,1505.0,0.5291008393904831,13.0,15.0,434.0,1145.0,747.0,358.0,1301.0,26446.0,-3.0630493425757734,5.0,서울특별시 용산구
서울특별시,용산구,2027,229375.0,1519.0,0.5286086185807823,13.0,15.0,310.0,1112.0,675.0,357.0,1301.0,26449.0,-3.078713627714351,4.0,서울특별시 용산구
서울특별시,용산구,2028,229364.0,1510.0,0.5288118288588937,13.0,15.0,187.0,1145.0,604.0,358.0,1302.0,26452.0,-3.069753109495043,5.0,서울특별시 용산구
서울특별시,용산구,2029,229357.0,1516.0,0.5287279347684443,13.0,15.0,63.0,1112.0,532.0,357.0,1303.0,26454.0,-3.074878838888261,4.0,서울특별시 용산구
서울특별시,용산구,2030,229353.0,1512.0,0.5287625699181904,13.0,15.0,-61.0,1145.0,461.0,358.0,1303.0,26456.0,-3.0719467426445544,5.0,서울특별시 용산구
서울특별시,은평구,2013,503660.0,2180.0,0.434713249,49.0,31.0,4157.0,2325.0,3277.0,1073.0,116.0,84399.0,-2.413107324,0.779,서울특별시 은평구
서울특별시,은평구,2014,498644.0,-5016.0,-0.995909939,50.0,31.0,4085.0,2296.0,2916.0,980.0,-6900.0,80954.0,-4.081801917,2.515,서울특별시 은평구
서울특별시,은평구,2015,497920.0,-724.0,-0.145193765,48.0,30.0,3870.0,2309.0,2812.0,948.0,-2954.0,78062.0,-3.57239914,2.082,서울특별시 은평구
서울특별시,은평구,2016,491476.0,-6444.0,-1.294183805,48.0,30.0,3522.0,2474.0,2573.0,947.0,-8061.0,74909.0,-4.039097128,2.266,서울특별시 은평구
서울특별시,은평구,2017,486794.0,-4682.0,-0.952640617,48.0,30.0,2930.0,2403.0,2331.0,917.0,-5235.0,71871.0,-4.055587446,3.315,서울특별시 은평구
서울특별시,은평구,2018,483197.0,-3597.0,-0.738916256,43.0,30.0,2703.0,2504.0,2364.0,925.0,-4030.0,68904.0,-4.128229745,5.407,서울특별시 은평구
서울특별시,은평구,2019,480032.0,-3165.0,-0.655012345,44.0,31.0,2407.0,2315.0,2178.0,905.0,-3322.0,65623.0,-4.761697434,4.589,서울특별시 은평구
서울특별시,은평구,2020,479835.0,-197.0,-0.041038931,42.0,31.0,2144.0,2623.0,2061.0,869.0,199.0,63192.0,-3.704493851,4.412,서울특별시 은평구
서울특별시,은평구,2021,477632.0,-2088.0,-0.4828246908511411,42.0,31.0,1949.0,2369.0,1912.0,868.0,-1564.0,63194.0,-4.600029043462639,4.0,서울특별시 은평구
서울특별시,은평구,2022,475649.0,-591.0,-0.11223553323913615,41.0,31.0,1801.0,2581.0,1763.0,868.0,-299.0,63196.0,-3.8765616570810764,4.0,서울특별시 은평구
서울특별시,은평구,2023,473866.0,-1776.0,-0.42310187673860294,41.0,31.0,1690.0,2404.0,1615.0,868.0,-1207.0,63198.0,-4.46102228304764,4.0,서울특별시 은평구
서울특별시,은평구,2024,472262.0,-838.0,-0.1623336336970586,41.0,31.0,1605.0,2552.0,1466.0,868.0,-556.0,63199.0,-3.988859709121926,4.0,서울특별시 은평구
서울특별시,은평구,2025,470819.0,-1580.0,-0.3810774057422641,40.0,31.0,1541.0,2428.0,1317.0,868.0,-1023.0,63201.0,-4.370301137870814,4.0,서울특별시 은평구
서울특별시,은평구,2026,469521.0,-993.0,-0.19758559228190423,40.0,31.0,1492.0,2532.0,1168.0,868.0,-688.0,63203.0,-4.062149726469697,4.0,서울특별시 은평구
서울특별시,은평구,2027,468353.0,-1458.0,-0.35150652585716247,40.0,31.0,1455.0,2445.0,1020.0,868.0,-928.0,63205.0,-4.311093037792634,4.0,서울특별시 은평구
서울특별시,은평구,2028,467302.0,-1090.0,-0.2223909356523863,39.0,31.0,1427.0,2518.0,871.0,868.0,-756.0,63207.0,-4.109981603739328,4.0,서울특별시 은평구
서울특별시,은평구,2029,466357.0,-1381.0,-0.33069872229777225,39.0,31.0,1406.0,2457.0,722.0,868.0,-879.0,63209.0,-4.272451560019896,4.0,서울특별시 은평구
서울특별시,은평구,2030,465507.0,-1150.0,-0.23984542852110396,39.0,31.0,1390.0,2508.0,573.0,868.0,-791.0,63210.0,-4.141198522030952,4.0,서울특별시 은평구
서울특별시,종로구,2013,160070.0,-5137.0,-3.109432409,17.0,14.0,873.0,840.0,877.0,348.0,-5331.0,25113.0,-5.76381853,1.201,서울특별시 종로구
서울특별시,종로구,2014,156993.0,-3077.0,-1.922284001,17.0,14.0,905.0,864.0,840.0,341.0,-3293.0,23875.0,-4.929717676,2.41,서울특별시 종로구
서울특별시,종로구,2015,154986.0,-2007.0,-1.278400948,17.0,14.0,906.0,829.0,806.0,276.0,-2519.0,22731.0,-4.791623037,1.903,서울특별시 종로구
서울특별시,종로구,2016,152737.0,-2249.0,-1.451098809,17.0,13.0,846.0,823.0,760.0,260.0,-2782.0,21757.0,-4.284897277,2.199,서울특별시 종로구
서울특별시,종로구,2017,154770.0,2033.0,1.331046177,17.0,13.0,689.0,826.0,700.0,265.0,2206.0,21101.0,-3.01512157,3.284,서울특별시 종로구
서울특별시,종로구,2018,153065.0,-1705.0,-1.101634684,17.0,13.0,644.0,897.0,676.0,244.0,-1611.0,20289.0,-3.848158855,5.811,서울특별시 종로구
서울특별시,종로구,2019,151290.0,-1775.0,-1.159638062,17.0,13.0,673.0,854.0,590.0,260.0,-1674.0,19371.0,-4.524619252,4.457,서울특별시 종로구
서울특별시,종로구,2020,149384.0,-1906.0,-1.259832111,17.0,13.0,529.0,867.0,565.0,269.0,-1622.0,18320.0,-5.42563626,4.316,서울특별시 종로구
서울특별시,종로구,2021,149930.0,-1821.0,-1.194435585274519,17.0,13.0,429.0,852.0,522.0,264.0,-1823.0,18360.0,-5.653210274379865,4.0,서울특별시 종로구
서울특별시,종로구,2022,149457.0,-1805.0,-1.2130973712825974,17.0,13.0,442.0,850.0,479.0,266.0,-1862.0,18400.0,-5.706734242544755,4.0,서울특별시 종로구
서울특별시,종로구,2023,149867.0,-1802.0,-1.2077719774157545,17.0,13.0,441.0,850.0,436.0,266.0,-1870.0,18440.0,-5.7193227411741905,4.0,서울특별시 종로구
서울특별시,종로구,2024,149512.0,-1801.0,-1.2092916508181144,17.0,13.0,441.0,850.0,393.0,266.0,-1871.0,18480.0,-5.722283476395748,4.0,서울특별시 종로구
서울특별시,종로구,2025,149819.0,-1801.0,-1.2088579913916786,17.0,13.0,441.0,850.0,350.0,266.0,-1872.0,18520.0,-5.722979822585251,4.0,서울특별시 종로구
서울특별시,종로구,2026,149553.0,-1801.0,-1.208981741993515,17.0,13.0,441.0,850.0,307.0,266.0,-1872.0,18560.0,-5.7231435988027615,4.0,서울특별시 종로구
서울특별시,종로구,2027,149784.0,-1801.0,-1.2089464280800581,17.0,13.0,441.0,850.0,264.0,266.0,-1872.0,18599.0,-5.7231821179327955,4.0,서울특별시 종로구
서울특별시,종로구,2028,149584.0,-1801.0,-1.208956505384452,17.0,13.0,441.0,850.0,221.0,266.0,-1872.0,18639.0,-5.7231911773884425,4.0,서울특별시 종로구
서울특별시,종로구,2029,149757.0,-1801.0,-1.2089536296889,17.0,13.0,441.0,850.0,179.0,266.0,-1872.0,18679.0,-5.723193308115086,4.0,서울특별시 종로구
서울특별시,종로구,2030,149607.0,-1801.0,-1.2089544503076473,17.0,13.0,441.0,850.0,136.0,266.0,-1872.0,18719.0,-5.723193809248509,4.0,서울특별시 종로구
