행정구역(시도),행정구역(시군구),연도,총인구수(명),유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,학령인구(명),행정구역
서울특별시,강남구,2039,472708.0,44.0,34.0,379.0,6685.0,411.0,445.0,62256.0,서울특별시 강남구
서울특별시,강남구,2040,469591.0,45.0,34.0,344.0,7102.0,378.0,434.0,60978.0,서울특별시 강남구
서울특별시,강남구,2041,466495.0,45.0,35.0,312.0,7545.0,348.0,423.0,59727.0,서울특별시 강남구
서울특별시,강남구,2042,463431.0,46.0,35.0,283.0,8015.0,320.0,412.0,58501.0,서울특별시 강남구
서울특별시,강남구,2043,460378.0,46.0,35.0,256.0,8515.0,295.0,401.0,57300.0,서울특별시 강남구
서울특별시,강남구,2044,457345.0,47.0,35.0,233.0,9045.0,271.0,391.0,56124.0,서울특별시 강남구
서울특별시,강남구,2045,454330.0,47.0,35.0,211.0,9609.0,250.0,381.0,54972.0,서울특별시 강남구
서울특별시,강남구,2046,451375.0,47.0,35.0,191.0,10207.0,230.0,372.0,53845.0,서울특별시 강남구
서울특별시,강남구,2047,448411.0,48.0,35.0,173.0,10843.0,212.0,362.0,52740.0,서울특별시 강남구
서울특별시,강남구,2048,445496.0,48.0,35.0,157.0,11519.0,195.0,353.0,51658.0,서울특별시 강남구
서울특별시,강남구,2049,442573.0,49.0,35.0,143.0,12236.0,179.0,344.0,50597.0,서울특별시 강남구
서울특별시,강남구,2050,439664.0,49.0,35.0,129.0,12998.0,165.0,335.0,49559.0,서울특별시 강남구
서울특별시,강남구,2051,436773.0,50.0,35.0,117.0,13808.0,152.0,327.0,48542.0,서울특별시 강남구
서울특별시,강남구,2052,433901.0,50.0,35.0,106.0,14668.0,140.0,318.0,47546.0,서울특별시 강남구
서울특별시,강남구,2053,431047.0,51.0,35.0,96.0,15581.0,129.0,310.0,46571.0,서울특별시 강남구
서울특별시,강남구,2054,428212.0,51.0,35.0,88.0,16552.0,119.0,302.0,45615.0,서울특별시 강남구
서울특별시,강남구,2055,425396.0,52.0,35.0,79.0,17583.0,109.0,295.0,44679.0,서울특별시 강남구
서울특별시,강남구,2056,422599.0,52.0,35.0,72.0,18677.0,100.0,287.0,43762.0,서울특별시 강남구
서울특별시,강남구,2057,419819.0,53.0,35.0,65.0,19841.0,92.0,280.0,42864.0,서울특별시 강남구
서울특별시,강남구,2058,417059.0,53.0,35.0,59.0,21076.0,85.0,273.0,41984.0,서울특별시 강남구
서울특별시,강남구,2059,414316.0,53.0,35.0,54.0,22389.0,78.0,266.0,41123.0,서울특별시 강남구
서울특별시,강동구,2010,491871.0,37.0,25.0,4646.0,1757.0,3473.0,999.0,93125.0,서울특별시 강동구
서울특별시,강동구,2011,495138.0,37.0,26.0,4655.0,1778.0,3436.0,986.0,90885.0,서울특별시 강동구
서울특별시,강동구,2012,487905.0,38.0,26.0,4590.0,1886.0,3312.0,980.0,87152.0,서울특별시 강동구
서울특별시,강동구,2013,483379.0,39.0,26.0,4070.0,1953.0,3166.0,993.0,83512.0,서울특별시 강동구
