행정구역(시도),행정구역(시군구),연도,총인구수(명),총인구수증감,총인구수증감률,유치원 수,초등학교 수,출생건수,사망건수,혼인건수,이혼건수,순이동,학령인구(명),학령인구증감률,지가 변동률
전라북도,부안군,2016,57005.0,157.0,0.276175063,25.0,22.0,268.0,694.0,179.0,132.0,539.0,7675.0,-2.21684291,2.293
전라남도,목포시,2016,237739.0,-643.0,-0.269735131,58.0,32.0,1823.0,1534.0,1196.0,568.0,-1005.0,46959.0,-2.430966777,1.006
전라남도,여수시,2016,288988.0,-1180.0,-0.406660969,76.0,50.0,2286.0,1942.0,1453.0,636.0,-1651.0,50805.0,-3.425399662,3.586
전라남도,순천시,2016,278548.0,-217.0,-0.077843345,62.0,41.0,1961.0,1629.0,1304.0,496.0,-649.0,56258.0,-3.889980354,2.553
전라남도,나주시,2016,104376.0,6194.0,6.308692021,27.0,22.0,902.0,881.0,593.0,230.0,6168.0,14308.0,6.760185047,3.072
전라남도,광양시,2016,155580.0,1993.0,1.297635868,39.0,28.0,1447.0,837.0,809.0,370.0,1319.0,31445.0,-1.321157346,2.613
전라남도,담양군,2016,47229.0,220.0,0.46799549,15.0,14.0,314.0,496.0,156.0,81.0,375.0,5746.0,-0.811324012,3.129
전라남도,곡성군,2016,30400.0,-272.0,-0.886802295,8.0,8.0,144.0,379.0,94.0,37.0,-58.0,3944.0,-5.10105871,2.969
전라남도,구례군,2016,27412.0,104.0,0.380840779,12.0,10.0,145.0,349.0,109.0,43.0,294.0,3613.0,-3.679018928,2.86
전라남도,고흥군,2016,67656.0,-945.0,-1.37753094,21.0,17.0,270.0,1050.0,219.0,129.0,-185.0,7684.0,-5.844871952,2.658
전라남도,보성군,2016,44469.0,-880.0,-1.940505855,20.0,18.0,244.0,612.0,144.0,74.0,-525.0,5263.0,-4.845416742,2.173
전라남도,화순군,2016,65303.0,-545.0,-0.82766371,19.0,16.0,332.0,636.0,222.0,120.0,-249.0,10920.0,-3.864776829,2.846
전라남도,장흥군,2016,40669.0,-2844.0,-6.535977754,16.0,15.0,163.0,537.0,125.0,63.0,-2492.0,5670.0,-12.47298549,2.2
전라남도,강진군,2016,37753.0,-1005.0,-2.593013055,14.0,14.0,270.0,456.0,138.0,64.0,-829.0,5031.0,-6.312849162,2.255
전라남도,해남군,2016,75121.0,-1073.0,-1.408247369,24.0,21.0,786.0,884.0,251.0,147.0,-997.0,10277.0,-3.257083686,2.299
전라남도,영암군,2016,57045.0,-1092.0,-1.878321895,18.0,16.0,504.0,514.0,261.0,167.0,-1107.0,8465.0,-4.501353791,1.72
전라남도,무안군,2016,82109.0,-127.0,-0.154433581,21.0,18.0,612.0,667.0,384.0,171.0,-123.0,14873.0,-0.481766477,2.403
전라남도,함평군,2016,34397.0,-479.0,-1.373437321,12.0,11.0,205.0,483.0,116.0,60.0,-227.0,4107.0,-5.521048999,2.01
전라남도,영광군,2016,55618.0,-649.0,-1.153429186,16.0,13.0,403.0,625.0,238.0,106.0,-433.0,8060.0,-3.64614465,1.887
전라남도,장성군,2016,46104.0,-256.0,-0.552200173,16.0,13.0,385.0,495.0,175.0,105.0,-191.0,6232.0,-2.457348568,2.813
전라남도,완도군,2016,52668.0,-346.0,-0.652657789,24.0,21.0,386.0,573.0,254.0,114.0,-183.0,6876.0,-2.92249047,1.953
전라남도,진도군,2016,32078.0,-398.0,-1.225520384,13.0,10.0,181.0,460.0,125.0,88.0,-122.0,4216.0,-3.810175679,2.743
전라남도,신안군,2016,42652.0,-642.0,-1.482884464,22.0,19.0,217.0,522.0,188.0,96.0,-335.0,4205.0,-7.051282051,2.896
경상북도,포항시,2016,516775.0,-2809.0,-0.540624808,115.0,65.0,4088.0,2932.0,2599.0,1108.0,-4186.0,87724.0,-3.296073373,2.327
경상북도,경주시,2016,259452.0,-321.0,-0.123569424,62.0,43.0,1627.0,2062.0,1130.0,576.0,25.0,40386.0,-3.737426705,2.143
경상북도,김천시,2016,142256.0,2124.0,1.515713756,36.0,29.0,1123.0,1203.0,688.0,253.0,2145.0,21499.0,-0.935397659,2.108
경상북도,안동시,2016,168798.0,-423.0,-0.249968975,41.0,30.0,1330.0,1500.0,729.0,269.0,-354.0,26388.0,-2.580573707,3.142
경상북도,구미시,2016,419891.0,-24.0,-0.005715442,99.0,48.0,4286.0,1526.0,2618.0,840.0,-2874.0,83253.0,-2.770218978,2.44
경상북도,영주시,2016,109247.0,-488.0,-0.444707705,26.0,18.0,611.0,1001.0,448.0,214.0,-152.0,17021.0,-3.196269124,2.336
경상북도,영천시,2016,100521.0,-127.0,-0.126182338,23.0,18.0,631.0,1071.0,446.0,215.0,292.0,12633.0,-3.328741965,3.258
경상북도,상주시,2016,101799.0,-575.0,-0.561666048,36.0,28.0,510.0,1233.0,349.0,154.0,91.0,13976.0,-3.159645233,2.085
경상북도,문경시,2016,74702.0,-1082.0,-1.427742004,26.0,17.0,442.0,795.0,285.0,137.0,-749.0,10663.0,-4.692527708,2.622
경상북도,경산시,2016,258037.0,1149.0,0.447276634,67.0,31.0,2509.0,1434.0,1541.0,502.0,-18.0,41535.0,-2.419828498,3.581
경상북도,군위군,2016,24171.0,45.0,0.186520766,8.0,7.0,101.0,350.0,61.0,42.0,290.0,2035.0,-5.743399722,2.523
경상북도,의성군,2016,54014.0,-463.0,-0.849899958,15.0,17.0,265.0,874.0,190.0,88.0,118.0,4629.0,-5.298690671,2.296
경상북도,청송군,2016,26301.0,-83.0,-0.314584597,8.0,8.0,118.0,338.0,113.0,37.0,111.0,2520.0,-5.547226387,2.346
경상북도,영양군,2016,17713.0,-185.0,-1.033635043,8.0,6.0,74.0,245.0,68.0,35.0,-27.0,1872.0,-4.245524297,2.141
경상북도,영덕군,2016,39052.0,-139.0,-0.354673267,11.0,9.0,163.0,540.0,155.0,81.0,218.0,4207.0,-3.509174312,3.436
경상북도,청도군,2016,43564.0,-160.0,-0.365931754,15.0,11.0,163.0,571.0,141.0,77.0,223.0,4329.0,-4.626569729,2.169
경상북도,고령군,2016,34257.0,-337.0,-0.974157368,10.0,9.0,205.0,372.0,127.0,78.0,-201.0,4130.0,-3.233364574,2.339
경상북도,성주군,2016,45205.0,176.0,0.390859224,16.0,12.0,303.0,547.0,155.0,89.0,401.0,4728.0,-5.269485073,2.026
경상북도,칠곡군,2016,123199.0,370.0,0.301231794,34.0,21.0,1307.0,710.0,949.0,299.0,-275.0,21056.0,-2.183406114,2.38
경상북도,예천군,2016,46166.0,1492.0,3.33975019,13.0,11.0,238.0,592.0,143.0,71.0,1838.0,5203.0,3.172714654,3.474
경상북도,봉화군,2016,33539.0,-269.0,-0.795669664,17.0,14.0,181.0,439.0,123.0,57.0,-34.0,3597.0,-3.436241611,2.511
경상북도,울진군,2016,51738.0,-147.0,-0.283318878,15.0,13.0,303.0,580.0,259.0,130.0,97.0,7287.0,-3.700277521,2.567
경상북도,울릉군,2016,10001.0,-152.0,-1.497094455,6.0,4.0,38.0,63.0,46.0,23.0,-130.0,1039.0,-6.480648065,3.618
경상남도,창원시,2016,1063907.0,-6157.0,-0.575386145,194.0,108.0,8574.0,5294.0,5835.0,2181.0,-9943.0,188560.0,-3.962514006,2.423
경상남도,진주시,2016,346739.0,2313.0,0.67155209,52.0,45.0,2624.0,2099.0,1667.0,648.0,1657.0,64087.0,-2.414995508,2.751
경상남도,통영시,2016,138160.0,-1008.0,-0.724304438,30.0,20.0,1059.0,947.0,723.0,421.0,-1178.0,23079.0,-1.181759794,1.018
경상남도,사천시,2016,114912.0,-540.0,-0.467726848,20.0,18.0,871.0,883.0,553.0,250.0,-581.0,18702.0,-1.640896182,3.498
경상남도,김해시,2016,529422.0,557.0,0.105319883,92.0,58.0,4700.0,2179.0,2750.0,1282.0,-2200.0,108706.0,-2.521566025,3.027
경상남도,밀양시,2016,108354.0,458.0,0.424482835,25.0,21.0,638.0,1135.0,390.0,205.0,913.0,14828.0,-3.551450501,2.07
경상남도,거제시,2016,257183.0,1355.0,0.529652735,57.0,37.0,3233.0,1043.0,2040.0,726.0,-968.0,48633.0,-0.098601097,-0.481
경상남도,양산시,2016,317037.0,15746.0,5.226176686,62.0,35.0,2901.0,1381.0,1828.0,724.0,14141.0,56364.0,1.565906838,3.067
경상남도,의령군,2016,28111.0,-433.0,-1.516956278,10.0,14.0,123.0,438.0,86.0,57.0,-138.0,3042.0,-5.820433437,1.923
경상남도,함안군,2016,68937.0,-219.0,-0.316675343,21.0,16.0,474.0,648.0,319.0,178.0,-73.0,10871.0,-1.779906035,2.414
경상남도,창녕군,2016,63982.0,165.0,0.258551797,22.0,17.0,389.0,778.0,276.0,160.0,523.0,8134.0,-2.458328337,3.063
경상남도,고성군,2016,54703.0,-581.0,81.65305174,18.0,19.0,273.0,676.0,214.0,150.0,-217.0,7209.0,-2.567914583,1.87
경상남도,남해군,2016,45129.0,-736.0,-1.604709473,10.0,13.0,140.0,722.0,121.0,80.0,-152.0,5391.0,-4.702138943,2.448
경상남도,하동군,2016,49622.0,-637.0,-1.267434688,15.0,17.0,228.0,644.0,184.0,94.0,-241.0,6284.0,-5.603124531,1.971
경상남도,산청군,2016,36098.0,27.0,0.074852375,13.0,13.0,207.0,507.0,115.0,85.0,309.0,3975.0,-3.378706855,2.087
경상남도,함양군,2016,40241.0,-98.0,-0.242941074,12.0,13.0,178.0,477.0,123.0,66.0,197.0,5496.0,-3.392511865,1.985
경상남도,거창군,2016,63308.0,76.0,0.120192308,16.0,17.0,352.0,617.0,234.0,111.0,308.0,10167.0,-2.680195271,1.89
경상남도,합천군,2016,48026.0,-1119.0,-2.276935599,17.0,19.0,174.0,725.0,122.0,68.0,-585.0,5212.0,-7.408065376,2.234
제주특별자치도,제주시,2016,470665.0,10789.0,2.346067201,74.0,67.0,4228.0,2440.0,2734.0,1138.0,8539.0,91658.0,-1.137920249,8.05
제주특별자치도,서귀포시,2016,170932.0,6413.0,3.898030015,44.0,45.0,1266.0,1102.0,971.0,414.0,6093.0,28807.0,0.55150267,8.787
서울특별시,종로구,2017,154770.0,2033.0,1.331046177,17.0,13.0,689.0,826.0,700.0,265.0,2206.0,21101.0,-3.01512157,3.284
서울특별시,중구,2017,125709.0,460.0,-48.16893162,14.0,12.0,808.0,684.0,792.0,253.0,330.0,13839.0,-3.748782863,3.244
서울특별시,용산구,2017,229161.0,-1080.0,-0.46907371,17.0,15.0,1464.0,1150.0,1357.0,389.0,-1468.0,29035.0,-4.389488936,5.225
서울특별시,성동구,2017,304808.0,5549.0,1.854246656,31.0,21.0,2462.0,1399.0,2096.0,509.0,4385.0,39952.0,-1.982335623,5.221
서울특별시,광진구,2017,357703.0,488.0,0.136612404,36.0,22.0,2347.0,1346.0,2082.0,612.0,-637.0,50079.0,-3.845858454,4.343
서울특별시,동대문구,2017,350647.0,-4422.0,-1.245391741,32.0,21.0,2117.0,1780.0,1657.0,624.0,-4834.0,46576.0,-4.308343435,3.995
서울특별시,중랑구,2017,408226.0,-2779.0,-0.676147492,34.0,23.0,2744.0,2068.0,2302.0,956.0,-3562.0,53522.0,-5.272473054,3.73
서울특별시,성북구,2017,444055.0,-6300.0,-1.398896426,52.0,29.0,2631.0,2097.0,1917.0,732.0,-6936.0,67939.0,-2.894345663,3.124
서울특별시,강북구,2017,324479.0,-2716.0,-0.830086034,23.0,14.0,1772.0,1873.0,1436.0,742.0,-2578.0,43454.0,-4.57849316,3.697
서울특별시,도봉구,2017,344166.0,-4054.0,-1.164206536,29.0,23.0,1906.0,1739.0,1543.0,666.0,-4295.0,50599.0,-5.216918927,3.416
서울특별시,노원구,2017,554403.0,-13178.0,-2.321783146,68.0,42.0,3494.0,2645.0,2420.0,1003.0,-14082.0,98129.0,-5.351235086,4.35
서울특별시,은평구,2017,486794.0,-4682.0,-0.952640617,48.0,30.0,2930.0,2403.0,2331.0,917.0,-5235.0,71871.0,-4.055587446,3.315
서울특별시,서대문구,2017,312800.0,-1394.0,-0.443674927,27.0,19.0,1911.0,1507.0,1546.0,485.0,-1752.0,43856.0,-3.570800352,3.447
서울특별시,마포구,2017,374915.0,-4977.0,-1.310109189,27.0,22.0,2812.0,1533.0,2294.0,576.0,-6199.0,52172.0,-3.956112737,5.322
서울특별시,양천구,2017,471154.0,-6585.0,-1.378367686,50.0,30.0,2876.0,1805.0,2021.0,700.0,-7932.0,87475.0,-4.01602019,3.793
서울특별시,강서구,2017,601691.0,6206.0,452.4713293,53.0,36.0,4800.0,2574.0,4069.0,1120.0,3734.0,84437.0,-3.000608852,5.476
서울특별시,구로구,2017,410742.0,-6809.0,-1.630699004,36.0,24.0,3139.0,1749.0,2460.0,775.0,-8595.0,56716.0,-3.952582557,3.723
서울특별시,금천구,2017,235154.0,-232.0,-0.098561512,18.0,18.0,1498.0,1167.0,1439.0,525.0,-677.0,29668.0,-5.244330885,3.913
서울특별시,영등포구,2017,368550.0,-2063.0,-0.556645342,42.0,23.0,2805.0,1560.0,2539.0,628.0,-3417.0,45632.0,-4.784559207,4.024
서울특별시,동작구,2017,396217.0,-4780.0,-1.192028868,34.0,21.0,2814.0,1641.0,2282.0,598.0,-6029.0,53123.0,-3.642233952,4.481
서울특별시,관악구,2017,503297.0,-3554.0,-0.701192264,35.0,22.0,2931.0,2068.0,3205.0,817.0,-4640.0,58265.0,-4.35346455,4.045
서울특별시,서초구,2017,441102.0,-6090.0,-1.36183116,28.0,24.0,3039.0,1446.0,2288.0,561.0,-7894.0,76297.0,-2.19461857,4.396
서울특별시,강남구,2017,556164.0,-10951.0,-1.931001649,38.0,33.0,3456.0,1756.0,2677.0,805.0,-12893.0,95994.0,-3.118566065,4.94
서울특별시,송파구,2017,664496.0,6665.0,1.013178157,56.0,39.0,4976.0,2239.0,3896.0,1041.0,3718.0,104781.0,-2.063763564,4.601
서울특별시,강동구,2017,436223.0,-7945.0,-1.788737595,35.0,27.0,2968.0,1877.0,2427.0,784.0,-9204.0,65977.0,-4.926796934,4.116
부산광역시,중구,2017,44218.0,-990.0,-64.82511196,4.0,4.0,174.0,374.0,224.0,103.0,-795.0,4500.0,-7.445495681,4.505
부산광역시,서구,2017,110039.0,-2934.0,-77.58930044,10.0,11.0,458.0,987.0,435.0,232.0,-2356.0,13476.0,-6.449149601,5.74
부산광역시,동구,2017,88868.0,-958.0,-49.07686489,10.0,8.0,373.0,831.0,361.0,229.0,-514.0,9683.0,-5.272940716,5.365
부산광역시,영도구,2017,123521.0,-2841.0,-2.248302496,14.0,14.0,469.0,1095.0,436.0,284.0,-2249.0,15130.0,-6.059853471,4.885
부산광역시,부산진구,2017,371703.0,-4823.0,-1.280920839,47.0,32.0,2288.0,2407.0,1819.0,678.0,-4688.0,48151.0,-5.027613412,5.906
부산광역시,동래구,2017,270727.0,-2018.0,-0.739885241,33.0,22.0,1458.0,1511.0,1088.0,460.0,-2011.0,42925.0,-2.948291845,6.932
부산광역시,남구,2017,273854.0,-4925.0,11.89223201,26.0,21.0,1439.0,1648.0,1023.0,500.0,-4818.0,41518.0,-4.239320971,6.85
부산광역시,북구,2017,302924.0,-7278.0,11.35806372,36.0,27.0,2113.0,1606.0,1357.0,550.0,-7798.0,46701.0,-7.038636861,4.78
부산광역시,해운대구,2017,412039.0,-7814.0,-1.861127585,40.0,33.0,2275.0,2152.0,1576.0,743.0,-8014.0,68977.0,-4.654152383,9.054
부산광역시,사하구,2017,333301.0,-1302.0,-0.38911785,45.0,27.0,2065.0,2086.0,1697.0,697.0,-1299.0,49839.0,-3.969247962,4.408
부산광역시,금정구,2017,244469.0,-155.0,-0.063362548,28.0,23.0,1204.0,1547.0,974.0,407.0,111.0,35057.0,-3.535853833,6.723
부산광역시,강서구,2017,117382.0,8473.0,-80.49131531,19.0,18.0,1731.0,511.0,905.0,244.0,7276.0,16773.0,9.092682927,6.813
부산광역시,연제구,2017,206742.0,-526.0,-0.253777718,17.0,16.0,1278.0,1188.0,960.0,338.0,-633.0,29792.0,-3.927765237,6.902
부산광역시,수영구,2017,179996.0,672.0,0.374740693,22.0,10.0,1082.0,1119.0,884.0,361.0,589.0,22513.0,-3.658849709,7.756
부산광역시,사상구,2017,229219.0,-3581.0,-1.538230241,31.0,21.0,1437.0,1405.0,1106.0,451.0,-3639.0,30977.0,-5.950754471,5.273
부산광역시,기장군,2017,161651.0,3124.0,1.970642225,35.0,21.0,1636.0,967.0,832.0,374.0,2440.0,27172.0,2.311921078,7.004
대구광역시,중구,2017,78986.0,-726.0,78.62861278,12.0,10.0,577.0,624.0,363.0,149.0,-697.0,9559.0,-1.868391336,4.619
대구광역시,동구,2017,349379.0,-1973.0,293.1437638,62.0,32.0,2441.0,2230.0,1753.0,636.0,-2227.0,50250.0,-3.508266605,4.546
대구광역시,서구,2017,191992.0,-7515.0,74.47632203,24.0,17.0,864.0,1393.0,771.0,459.0,-6987.0,23891.0,-8.910324844,4.304
대구광역시,남구,2017,152845.0,-3588.0,-44.18741373,16.0,11.0,707.0,1237.0,732.0,369.0,-3176.0,18758.0,-6.017335538,3.837
대구광역시,북구,2017,441375.0,992.0,45.70486327,74.0,37.0,3022.0,2189.0,2077.0,783.0,160.0,79482.0,-3.402931382,4.378
대구광역시,수성구,2017,439211.0,-7800.0,-1.744923503,54.0,34.0,1977.0,2117.0,1403.0,655.0,-7686.0,90028.0,-4.929458478,5.537
대구광역시,달서구,2017,578068.0,-13823.0,-2.335396213,83.0,55.0,3706.0,2692.0,2521.0,930.0,-14931.0,104587.0,-5.49310538,4.381
대구광역시,달성군,2017,243375.0,25107.0,11.50283138,45.0,32.0,2652.0,1147.0,1772.0,399.0,23608.0,39956.0,7.411489556,4.231
인천광역시,중구,2017,117999.0,2750.0,49.39229737,17.0,13.0,790.0,653.0,704.0,314.0,2605.0,18555.0,1.376823472,2.421
인천광역시,동구,2017,69487.0,-1527.0,-80.11128316,13.0,8.0,430.0,525.0,310.0,156.0,-1396.0,9940.0,-4.12808642,2.205
인천광역시,남구,2017,419267.0,2164.0,174.3086133,47.0,23.0,2893.0,2398.0,2441.0,1167.0,1553.0,60417.0,-2.628610108,2.863
인천광역시,연수구,2017,335142.0,6515.0,1.982490787,42.0,27.0,2440.0,1235.0,1535.0,545.0,5214.0,64987.0,-0.553948798,3.176
인천광역시,남동구,2017,536578.0,5596.0,1.053896366,87.0,38.0,3850.0,2455.0,2826.0,1361.0,3896.0,90337.0,-1.753145766,3.289
인천광역시,부평구,2017,539941.0,-9775.0,-1.77819092,68.0,42.0,3845.0,2612.0,2851.0,1263.0,-11234.0,84768.0,-5.512021669,3.862
인천광역시,계양구,2017,323784.0,-6500.0,-1.968003294,40.0,26.0,1984.0,1430.0,1585.0,751.0,-7148.0,54179.0,-6.557320502,2.913
인천광역시,서구,2017,516017.0,5284.0,168.7700529,85.0,44.0,3867.0,2057.0,2630.0,1242.0,3264.0,95678.0,-1.303872419,3.341
인천광역시,강화군,2017,68754.0,744.0,1.093956771,21.0,22.0,242.0,750.0,234.0,134.0,1282.0,8055.0,-2.481840194,2.801
인천광역시,옹진군,2017,21573.0,222.0,1.039763945,10.0,6.0,104.0,175.0,119.0,55.0,294.0,2278.0,-0.999565406,1.952
광주광역시,동구,2017,95448.0,-343.0,37.36094521,17.0,11.0,524.0,762.0,450.0,164.0,-40.0,12729.0,-3.046690532,3.588
광주광역시,서구,2017,306957.0,-2622.0,-40.51416911,60.0,30.0,2011.0,1512.0,1532.0,569.0,-3121.0,59820.0,-4.972200159,3.887
광주광역시,남구,2017,218454.0,-1275.0,-47.89620934,45.0,22.0,1298.0,1335.0,926.0,343.0,-1218.0,40308.0,-3.797226664,5.232
광주광역시,북구,2017,438780.0,-2286.0,-0.587935429,105.0,46.0,3035.0,2389.0,2153.0,803.0,-2976.0,79892.0,-4.205086392,3.503
광주광역시,광산구,2017,404131.0,1082.0,0.268453712,91.0,45.0,3252.0,1562.0,2080.0,815.0,-763.0,91906.0,-2.101641475,4.697
대전광역시,동구,2017,230516.0,-4443.0,141.509513,38.0,23.0,1409.0,1448.0,1039.0,528.0,-4430.0,37152.0,-3.875808538,2.873
대전광역시,중구,2017,248933.0,-3557.0,110.9619573,43.0,27.0,1427.0,1474.0,1106.0,492.0,-3580.0,41196.0,-4.663164472,2.887
대전광역시,서구,2017,487448.0,-3563.0,58.80009252,81.0,38.0,3522.0,2052.0,2584.0,880.0,-5101.0,90322.0,-4.163571929,3.336
대전광역시,유성구,2017,348428.0,5206.0,1.516802536,74.0,38.0,3375.0,1145.0,2126.0,503.0,2933.0,67416.0,-1.856138359,3.883
대전광역시,대덕구,2017,186902.0,-5786.0,-3.002781699,33.0,21.0,1118.0,910.0,842.0,452.0,-5997.0,32898.0,-6.846755012,3.083
울산광역시,중구,2017,238652.0,-3884.0,-4.130026955,37.0,21.0,1801.0,1080.0,1210.0,493.0,-4647.0,39374.0,-4.654203797,4.904
울산광역시,남구,2017,335439.0,-5275.0,53.55131973,46.0,30.0,2409.0,1271.0,1785.0,706.0,-6503.0,59101.0,-5.752057154,3.675
울산광역시,동구,2017,169605.0,-4909.0,-26.42376234,26.0,16.0,1717.0,689.0,1085.0,388.0,-5928.0,28231.0,-3.082838408,-1.855
울산광역시,북구,2017,200718.0,5433.0,-54.25543553,39.0,20.0,1861.0,631.0,1200.0,398.0,4151.0,39481.0,-0.871246359,4.266
울산광역시,울주군,2017,220718.0,1463.0,0.667259584,51.0,31.0,1593.0,1215.0,1051.0,534.0,1010.0,39616.0,-2.177885328,4.175
세종특별자치시,세종특별자치시,2017,280100.0,37052.0,15.24472532,53.0,43.0,3504.0,1159.0,1728.0,465.0,34690.0,54094.0,16.99794528,7.015
경기도,수원시,2017,1202628.0,8587.0,0.719154535,197.0,97.0,9497.0,4644.0,7112.0,2324.0,3312.0,214748.0,-2.627163987,3.067
경기도,성남시,2017,967510.0,-7070.0,-0.725440703,131.0,72.0,7368.0,4174.0,5162.0,1843.0,-10510.0,158472.0,-3.161110941,3.385
경기도,의정부시,2017,441584.0,3127.0,0.713182821,66.0,33.0,2669.0,2283.0,2019.0,1036.0,2646.0,74779.0,-2.557921347,2.438
경기도,안양시,2017,587764.0,-9650.0,-1.615295256,83.0,41.0,4125.0,2380.0,3158.0,1002.0,-11526.0,99187.0,-4.561812024,3.322
경기도,부천시,2017,850329.0,-1051.0,-0.12344664,126.0,64.0,6059.0,3730.0,4459.0,1781.0,-3703.0,134960.0,-3.852729967,3.387
경기도,광명시,2017,332790.0,-6694.0,-1.97181605,51.0,24.0,2374.0,1407.0,1722.0,621.0,-7700.0,58185.0,-3.99782207,3.562
경기도,평택시,2017,481530.0,10698.0,2.272148027,108.0,54.0,3870.0,2279.0,2887.0,1210.0,8947.0,85964.0,-0.745872301,7.547
경기도,동두천시,2017,97071.0,-1206.0,-1.227143686,19.0,11.0,583.0,748.0,423.0,290.0,-1017.0,15826.0,-4.409277603,1.66
경기도,안산시,2017,677710.0,-12149.0,-1.761084511,98.0,54.0,4381.0,2790.0,3517.0,1902.0,-14256.0,124229.0,-5.894250436,3.08
경기도,고양시,2017,1041983.0,2299.0,0.22112488,175.0,83.0,6681.0,4572.0,4730.0,1964.0,-120.0,185016.0,-3.356125386,3.619
경기도,과천시,2017,57527.0,-6251.0,-9.801185362,8.0,4.0,317.0,254.0,207.0,72.0,-6341.0,10823.0,-11.62012086,3.275
경기도,구리시,2017,200042.0,6279.0,3.240556763,34.0,16.0,1306.0,793.0,948.0,324.0,5789.0,34231.0,-0.994938539,3.257
경기도,남양주시,2017,665321.0,3167.0,0.478287528,110.0,60.0,4422.0,2983.0,2675.0,1439.0,1624.0,124497.0,-1.214025566,3.963
경기도,오산시,2017,213437.0,4781.0,2.291331186,50.0,22.0,1959.0,716.0,1294.0,519.0,3454.0,41252.0,1.378683247,2.711
경기도,시흥시,2017,419664.0,16776.0,4.163936379,67.0,40.0,2812.0,1534.0,2303.0,1056.0,15289.0,79207.0,-0.333450775,3.345
경기도,군포시,2017,281205.0,-3685.0,-1.293481695,49.0,26.0,2266.0,1117.0,1639.0,503.0,-4941.0,48984.0,-3.947291017,3.349
경기도,의왕시,2017,155767.0,-996.0,-0.635354006,24.0,13.0,941.0,683.0,621.0,258.0,-1296.0,26161.0,-3.674656652,4.173
경기도,하남시,2017,232487.0,21386.0,10.13069573,32.0,20.0,1850.0,870.0,1193.0,399.0,20400.0,36466.0,8.974090787,3.885
경기도,용인시,2017,1004081.0,12955.0,1.307099198,171.0,100.0,6997.0,3800.0,4528.0,1637.0,9553.0,198430.0,-0.747283968,2.238
경기도,파주시,2017,437848.0,7067.0,1.64050875,99.0,57.0,3409.0,2159.0,2310.0,1042.0,5733.0,78967.0,-0.237508685,2.807
경기도,이천시,2017,213142.0,2783.0,1.322976436,54.0,31.0,1725.0,1169.0,1079.0,427.0,2194.0,38537.0,-1.449979542,2.757
경기도,안성시,2017,182786.0,-110.0,-0.06014347,51.0,34.0,1236.0,1245.0,907.0,457.0,-164.0,31277.0,-1.718828557,3.252
경기도,김포시,2017,392092.0,28649.0,7.882666608,91.0,42.0,3172.0,1566.0,1908.0,798.0,26949.0,69949.0,5.927159839,3.377
경기도,화성시,2017,691086.0,50196.0,7.832233301,148.0,83.0,7004.0,2182.0,4363.0,1387.0,45213.0,136096.0,5.908811467,4.092
경기도,광주시,2017,345947.0,18224.0,5.560793719,39.0,26.0,2842.0,1403.0,2173.0,881.0,16590.0,55029.0,2.786857687,3.377
경기도,양주시,2017,212146.0,6633.0,3.227533051,48.0,32.0,1402.0,1151.0,910.0,536.0,6285.0,38520.0,0.049349368,2.025
경기도,포천시,2017,152925.0,-1838.0,-1.187622365,39.0,31.0,875.0,1212.0,727.0,461.0,-1518.0,23775.0,-5.395726394,2.171
경기도,여주시,2017,111984.0,421.0,0.377365256,34.0,23.0,628.0,911.0,476.0,261.0,698.0,17292.0,-3.601293344,3.231
경기도,연천군,2017,45431.0,-476.0,-1.036878907,13.0,13.0,338.0,449.0,248.0,110.0,-374.0,5882.0,-3.684296709,1.501
경기도,가평군,2017,62973.0,525.0,0.840699462,16.0,13.0,362.0,605.0,269.0,147.0,778.0,8367.0,-2.697988138,2.303
경기도,양평군,2017,115105.0,3738.0,3.356470049,27.0,22.0,618.0,1043.0,462.0,237.0,4174.0,15991.0,1.087300082,3.579
강원특별자치도,춘천시,2017,280514.0,-193.0,-0.068754965,45.0,40.0,1742.0,1771.0,1292.0,523.0,-199.0,48073.0,-3.115741954,3.492
강원특별자치도,원주시,2017,341337.0,3358.0,0.993552854,72.0,49.0,2291.0,1998.0,1740.0,795.0,3087.0,61505.0,-2.01529393,4.419
강원특별자치도,강릉시,2017,213952.0,106.0,0.049568381,38.0,35.0,1084.0,1529.0,924.0,444.0,540.0,34780.0,-3.691191538,4.07
강원특별자치도,동해시,2017,92851.0,-446.0,-0.478043238,17.0,14.0,561.0,625.0,419.0,218.0,-409.0,15703.0,-3.253034317,3.195
강원특별자치도,태백시,2017,45888.0,-1182.0,-2.511153601,13.0,12.0,242.0,388.0,209.0,113.0,-1000.0,7127.0,-5.351925631,1.952
강원특별자치도,속초시,2017,82273.0,480.0,0.586847285,9.0,12.0,383.0,587.0,358.0,186.0,714.0,13432.0,-3.366906475,5.81
강원특별자치도,삼척시,2017,68514.0,-1085.0,-1.558930444,18.0,19.0,337.0,620.0,274.0,122.0,-738.0,10751.0,-4.537382348,2.53
강원특별자치도,홍천군,2017,70340.0,264.0,0.376733832,25.0,25.0,378.0,668.0,322.0,148.0,537.0,9673.0,-3.221610805,3.267
강원특별자치도,횡성군,2017,46281.0,290.0,0.630558153,13.0,16.0,174.0,479.0,172.0,88.0,593.0,6188.0,-2.597198174,3.508
강원특별자치도,영월군,2017,40067.0,-6.0,-0.014972675,15.0,13.0,142.0,447.0,139.0,77.0,336.0,5355.0,-3.182064726,2.946
